,protein1,protein2,weight
6825,YJL081C,YLR085C,0.547992
6826,YJL081C,YLR399C,0.578777
6827,YJL081C,YNL059C,0.488126
6828,YJL081C,YNL107W,0.99
6829,YJL081C,YNL136W,0.527722
6830,YJL081C,YNL215W,0.566845
6831,YJL081C,YOR141C,0.969882
6832,YJL081C,YOR244W,0.99
6833,YJL081C,YPL129W,0.504862
6834,YJL081C,YPL235W,0.987479
6835,YJL081C,YPR023C,0.897012
6836,YJL098W,YLR310C,0.615804
6837,YJL098W,YOR267C,0.633147
6838,YJL099W,YLR330W,0.573762
6839,YJL099W,YOR299W,0.496028
6840,YJL109C,YJR002W,0.912443
6841,YJL109C,YLL011W,0.64085
6842,YJL109C,YLR129W,0.893856
6843,YJL109C,YLR186W,0.833485
6844,YJL109C,YLR197W,0.897295
6845,YJL109C,YLR222C,0.897012
6846,YJL109C,YLR409C,0.897012
6847,YJL109C,YMR093W,0.99
6848,YJL109C,YMR128W,0.872476
6849,YJL109C,YNL132W,0.63952
6850,YJL109C,YPL012W,0.491134
6851,YJL109C,YPL126W,0.99
6852,YJL109C,YPL217C,0.895473
6853,YJL109C,YPR137W,0.829306
6854,YJL109C,YPR144C,0.57092
6855,YJL111W,YOR281C,0.698887
6856,YJL115W,YNL031C,0.546978
6857,YJL115W,YPL153C,0.897012
6858,YJL124C,YKL173W,0.896056
6859,YJL124C,YLR147C,0.577791
6860,YJL124C,YLR275W,0.560129
6861,YJL124C,YLR438C-A,0.8955
6862,YJL124C,YNL147W,0.947675
6863,YJL124C,YOR308C,0.799782
6864,YJL124C,YPR082C,0.740691
6865,YJL124C,YPR178W,0.983117
6866,YJL125C,YNL062C,0.72171
6867,YJL138C,YKR059W,0.99
6868,YJL138C,YMR186W,0.624901
6869,YJL138C,YOL139C,0.551183
6870,YJL140W,YML010W,0.978979
6871,YJL140W,YOL005C,0.99
6872,YJL140W,YOR151C,0.99
6873,YJL140W,YOR210W,0.905398
6874,YJL140W,YOR224C,0.98998
6875,YJL140W,YPL129W,0.911332
6876,YJL140W,YPR187W,0.99
6877,YJL146W,YPL154C,0.579019
6878,YJL148W,YJR063W,0.562594
6879,YJL148W,YNL113W,0.897012
6880,YJL148W,YNL248C,0.953303
6881,YJL148W,YOR210W,0.799697
6882,YJL148W,YOR340C,0.971006
6883,YJL148W,YOR341W,0.99
6884,YJL148W,YPR010C,0.99
6885,YJL148W,YPR110C,0.99
6886,YJL148W,YPR187W,0.895307
6887,YJL154C,YOR069W,0.897012
6888,YJL154C,YOR132W,0.892386
6889,YJL155C,YLR345W,0.95769
6890,YJL164C,YPL203W,0.743429
6891,YJL173C,YLR347C,0.524961
6892,YJL173C,YML032C,0.742144
6893,YJL173C,YNL312W,0.99
6894,YJL176C,YMR033W,0.99
6895,YJL176C,YNR023W,0.99
6896,YJL176C,YOR290C,0.99
6897,YJL176C,YPL016W,0.99
6898,YJL176C,YPL129W,0.875941
6899,YJL176C,YPR034W,0.978896
6900,YJL177W,YJL190C,0.611501
6901,YJL177W,YJR123W,0.897012
6902,YJL177W,YKL180W,0.99
6903,YJL177W,YLL045C,0.861928
6904,YJL177W,YLR029C,0.644222
6905,YJL177W,YLR075W,0.893007
6906,YJL177W,YLR150W,0.56359
6907,YJL177W,YLR287C-A,0.897012
6908,YJL177W,YLR340W,0.570889
6909,YJL177W,YLR441C,0.89222
6910,YJL177W,YLR448W,0.890685
6911,YJL177W,YML063W,0.89734
6912,YJL177W,YML073C,0.968278
6913,YJL177W,YMR142C,0.673585
6914,YJL177W,YMR194W,0.917136
6915,YJL177W,YMR242C,0.94081
6916,YJL177W,YNL069C,0.887466
6917,YJL177W,YNL096C,0.895741
6918,YJL177W,YNL178W,0.858122
6919,YJL177W,YNL301C,0.700308
6920,YJL177W,YNL302C,0.528188
6921,YJL177W,YOL040C,0.679727
6922,YJL177W,YOL127W,0.961027
6923,YJL177W,YOR063W,0.897012
6924,YJL177W,YOR096W,0.855574
6925,YJL177W,YOR204W,0.488598
6926,YJL177W,YOR234C,0.544688
6927,YJL177W,YOR312C,0.648817
6928,YJL177W,YPL090C,0.827457
6929,YJL177W,YPL198W,0.555502
6930,YJL177W,YPL220W,0.827446
6931,YJL177W,YPL249C-A,0.566898
6932,YJL179W,YLR200W,0.887879
6933,YJL179W,YML094W,0.570727
6934,YJL179W,YNL153C,0.897829
6935,YJL183W,YJR075W,0.892391
6936,YJL183W,YPL050C,0.99
6937,YJL184W,YKR038C,0.930183
6938,YJL184W,YML036W,0.878473
6939,YJL190C,YJL191W,0.566917
6940,YJL190C,YJR002W,0.499346
6941,YJL190C,YJR123W,0.952766
6942,YJL190C,YJR145C,0.892881
6943,YJL190C,YKL180W,0.565181
6944,YJL190C,YLL045C,0.5674
6945,YJL190C,YLR029C,0.742498
6946,YJL190C,YLR075W,0.574214
6947,YJL190C,YLR150W,0.757589
6948,YJL190C,YLR175W,0.518413
6949,YJL190C,YLR197W,0.534771
6950,YJL190C,YLR340W,0.559717
6951,YJL190C,YLR441C,0.496874
6952,YJL190C,YLR448W,0.627869
6953,YJL190C,YML024W,0.509025
6954,YJL190C,YML063W,0.864902
6955,YJL190C,YML073C,0.626171
6956,YJL190C,YMR116C,0.681021
6957,YJL190C,YMR125W,0.511896
6958,YJL190C,YMR194W,0.587585
6959,YJL190C,YMR230W,0.58263
6960,YJL190C,YMR242C,0.872772
6961,YJL190C,YNL069C,0.566898
6962,YJL190C,YNL096C,0.593766
6963,YJL190C,YNL178W,0.546784
6964,YJL190C,YOL127W,0.890488
6965,YJL190C,YOL139C,0.550491
6966,YJL190C,YOR063W,0.863745
6967,YJL190C,YOR096W,0.960415
6968,YJL190C,YOR204W,0.772415
6969,YJL190C,YOR312C,0.595212
6970,YJL190C,YPL081W,0.7255
6971,YJL190C,YPL131W,0.569987
6972,YJL190C,YPL146C,0.518585
6973,YJL190C,YPL198W,0.796385
6974,YJL191W,YJR123W,0.508695
6975,YJL191W,YKL180W,0.548568
6976,YJL191W,YML063W,0.498419
6977,YJL191W,YMR142C,0.565872
6978,YJL191W,YNL178W,0.547295
6979,YJL191W,YOR063W,0.490714
6980,YJL191W,YOR096W,0.566441
6981,YJL191W,YPR102C,0.57866
6982,YJL203W,YKL173W,0.897012
6983,YJL203W,YLR117C,0.566898
6984,YJL203W,YLR147C,0.905328
6985,YJL203W,YML049C,0.99
6986,YJL203W,YMR240C,0.99
6987,YJL203W,YMR288W,0.99
6988,YJL203W,YOR308C,0.57509
6989,YJL203W,YOR319W,0.566898
6990,YJL203W,YPL151C,0.548568
6991,YJL203W,YPL213W,0.99
6992,YJL203W,YPR082C,0.673144
6993,YJL203W,YPR178W,0.897012
6994,YJL208C,YKR079C,0.96737
6995,YJL208C,YMR099C,0.897302
6996,YJR002W,YJR123W,0.529056
6997,YJR002W,YJR145C,0.693811
6998,YJR002W,YKR060W,0.832147
6999,YJR002W,YLL011W,0.891031
7000,YJR002W,YLR129W,0.897012
7001,YJR002W,YLR186W,0.978964
7002,YJR002W,YLR197W,0.99
7003,YJR002W,YLR222C,0.892113
7004,YJR002W,YLR409C,0.896181
7005,YJR002W,YMR093W,0.99
7006,YJR002W,YMR128W,0.928338
7007,YJR002W,YNL075W,0.887755
7008,YJR002W,YNL132W,0.950537
7009,YJR002W,YOL010W,0.583992
7010,YJR002W,YOR078W,0.498266
7011,YJR002W,YOR096W,0.605495
7012,YJR002W,YOR145C,0.591191
7013,YJR002W,YOR310C,0.620686
7014,YJR002W,YPL012W,0.677467
7015,YJR002W,YPL126W,0.99
7016,YJR002W,YPL217C,0.95771
7017,YJR002W,YPL266W,0.714568
7018,YJR002W,YPR137W,0.94623
7019,YJR002W,YPR144C,0.95044
7020,YJR005W,YOL062C,0.705429
7021,YJR006W,YJR043C,0.953304
7022,YJR007W,YKR026C,0.99
7023,YJR007W,YLR291C,0.99
7024,YJR007W,YMR146C,0.507483
7025,YJR007W,YMR309C,0.643578
7026,YJR007W,YOR260W,0.99
7027,YJR007W,YPL237W,0.99
7028,YJR022W,YKL173W,0.570037
7029,YJR022W,YLR275W,0.572555
7030,YJR022W,YMR268C,0.579004
7031,YJR022W,YNL147W,0.917078
7032,YJR022W,YOR308C,0.604997
7033,YJR022W,YPR178W,0.875926
7034,YJR033C,YOR332W,0.485318
7035,YJR041C,YKL014C,0.982559
7036,YJR041C,YOL144W,0.513491
7037,YJR042W,YKL057C,0.747011
7038,YJR042W,YLR208W,0.76638
7039,YJR042W,YPL169C,0.643619
7040,YJR045C,YLR203C,0.648413
7041,YJR050W,YLL036C,0.803999
7042,YJR050W,YLR117C,0.850924
7043,YJR050W,YMR213W,0.575585
7044,YJR050W,YPL151C,0.543502
7045,YJR050W,YPR101W,0.769398
7046,YJR052W,YPL046C,0.573122
7047,YJR063W,YNL113W,0.529493
7048,YJR063W,YNL248C,0.897012
7049,YJR063W,YOR210W,0.897695
7050,YJR063W,YOR224C,0.897797
7051,YJR063W,YOR340C,0.99
7052,YJR063W,YOR341W,0.99
7053,YJR063W,YPR010C,0.912068
7054,YJR063W,YPR110C,0.97332
7055,YJR063W,YPR187W,0.89489
7056,YJR065C,YKL013C,0.99
7057,YJR065C,YLR370C,0.99
7058,YJR065C,YNR035C,0.99
7059,YJR067C,YNL260C,0.832849
7060,YJR068W,YNL290W,0.897245
7061,YJR068W,YOL094C,0.570389
7062,YJR068W,YOR217W,0.897059
7063,YJR074W,YOR185C,0.503279
7064,YJR075W,YPL050C,0.887627
7065,YJR076C,YJR092W,0.485148
7066,YJR076C,YLR314C,0.99
7067,YJR077C,YKL182W,0.536025
7068,YJR077C,YLR342W,0.524536
7069,YJR082C,YNL107W,0.606726
7070,YJR082C,YNL136W,0.570634
7071,YJR082C,YOR244W,0.686617
7072,YJR082C,YPR023C,0.516685
7073,YJR084W,YPR082C,0.541524
7074,YJR093C,YKL018W,0.99
7075,YJR093C,YKL059C,0.99
7076,YJR093C,YKR002W,0.99
7077,YJR093C,YLR115W,0.99
7078,YJR093C,YLR277C,0.99
7079,YJR093C,YMR061W,0.552874
7080,YJR093C,YNL222W,0.897432
7081,YJR093C,YNL317W,0.99
7082,YJR093C,YPR107C,0.99
7083,YJR101W,YJR113C,0.99
7084,YJR101W,YKL155C,0.981026
7085,YJR101W,YMR158W,0.689996
7086,YJR101W,YMR188C,0.913431
7087,YJR101W,YNL081C,0.566898
7088,YJR101W,YNL137C,0.945599
7089,YJR101W,YNL306W,0.988649
7090,YJR101W,YNR037C,0.682149
7091,YJR101W,YOR158W,0.897028
7092,YJR101W,YOR204W,0.506736
7093,YJR101W,YPL013C,0.819663
7094,YJR101W,YPL118W,0.977671
7095,YJR104C,YMR038C,0.8586
7096,YJR109C,YOR303W,0.881526
7097,YJR112W,YPL233W,0.637164
7098,YJR113C,YKL155C,0.99
7099,YJR113C,YMR158W,0.897012
7100,YJR113C,YMR188C,0.982655
7101,YJR113C,YNL081C,0.544048
7102,YJR113C,YNL137C,0.98049
7103,YJR113C,YNL306W,0.99
7104,YJR113C,YNR037C,0.87034
7105,YJR113C,YOR158W,0.897576
7106,YJR113C,YPL013C,0.759674
7107,YJR113C,YPL118W,0.989853
7108,YJR123W,YJR145C,0.890857
7109,YJR123W,YKL180W,0.897012
7110,YJR123W,YLL045C,0.586719
7111,YJR123W,YLR029C,0.857805
7112,YJR123W,YLR075W,0.897012
7113,YJR123W,YLR197W,0.555962
7114,YJR123W,YLR287C-A,0.583801
7115,YJR123W,YLR340W,0.566898
7116,YJR123W,YLR441C,0.893424
7117,YJR123W,YLR448W,0.825071
7118,YJR123W,YML063W,0.897278
7119,YJR123W,YML073C,0.897012
7120,YJR123W,YMR093W,0.496363
7121,YJR123W,YMR116C,0.680128
7122,YJR123W,YMR142C,0.605695
7123,YJR123W,YMR194W,0.891018
7124,YJR123W,YMR230W,0.502825
7125,YJR123W,YMR242C,0.890736
7126,YJR123W,YNL069C,0.897477
7127,YJR123W,YNL096C,0.89657
7128,YJR123W,YNL132W,0.772016
7129,YJR123W,YNL178W,0.951045
7130,YJR123W,YNL301C,0.580395
7131,YJR123W,YNL302C,0.53861
7132,YJR123W,YOL040C,0.855226
7133,YJR123W,YOL127W,0.89019
7134,YJR123W,YOR063W,0.893223
7135,YJR123W,YOR096W,0.983709
7136,YJR123W,YOR204W,0.502578
7137,YJR123W,YOR312C,0.582585
7138,YJR123W,YPL090C,0.772042
7139,YJR123W,YPL131W,0.550157
7140,YJR123W,YPL220W,0.576635
7141,YJR123W,YPL266W,0.527522
7142,YJR123W,YPR189W,0.504817
7143,YJR135C,YLR315W,0.83065
7144,YJR135C,YLR381W,0.959535
7145,YJR135C,YPL018W,0.701484
7146,YJR135C,YPR046W,0.693929
7147,YJR140C,YOR038C,0.689158
7148,YJR145C,YLL045C,0.891297
7149,YJR145C,YLR029C,0.791064
7150,YJR145C,YLR150W,0.502799
7151,YJR145C,YLR175W,0.888673
7152,YJR145C,YLR186W,0.595585
7153,YJR145C,YLR197W,0.635184
7154,YJR145C,YLR367W,0.555821
7155,YJR145C,YLR441C,0.814446
7156,YJR145C,YML056C,0.58585
7157,YJR145C,YML063W,0.896778
7158,YJR145C,YML073C,0.893177
7159,YJR145C,YMR093W,0.495853
7160,YJR145C,YMR116C,0.572284
7161,YJR145C,YMR128W,0.701669
7162,YJR145C,YMR229C,0.558897
7163,YJR145C,YMR242C,0.521779
7164,YJR145C,YMR290C,0.774022
7165,YJR145C,YNL069C,0.602878
7166,YJR145C,YNL132W,0.897012
7167,YJR145C,YNL178W,0.893591
7168,YJR145C,YNL308C,0.516562
7169,YJR145C,YOL120C,0.507504
7170,YJR145C,YOL127W,0.49072
7171,YJR145C,YOR063W,0.891448
7172,YJR145C,YOR096W,0.909228
7173,YJR145C,YOR204W,0.512809
7174,YJR145C,YOR312C,0.713056
7175,YJR145C,YPL012W,0.626566
7176,YJR145C,YPL081W,0.57365
7177,YJR145C,YPL090C,0.769614
7178,YJR145C,YPL131W,0.521806
7179,YJR145C,YPL198W,0.897012
7180,YJR145C,YPL217C,0.48332
7181,YJR145C,YPL220W,0.566898
7182,YJR145C,YPR144C,0.595779
7183,YKL003C,YPL013C,0.49526
7184,YKL003C,YPL118W,0.510069
7185,YKL007W,YLR429W,0.79428
7186,YKL009W,YKR081C,0.528866
7187,YKL009W,YLL008W,0.841299
7188,YKL009W,YLL045C,0.514465
7189,YKL009W,YLR002C,0.853663
7190,YKL009W,YLR406C,0.766862
7191,YKL009W,YMR049C,0.57183
7192,YKL009W,YMR290C,0.896126
7193,YKL009W,YNL002C,0.897321
7194,YKL009W,YNL061W,0.852773
7195,YKL009W,YNL110C,0.570654
7196,YKL009W,YNL182C,0.638338
7197,YKL009W,YNR053C,0.89724
7198,YKL009W,YOL077C,0.550814
7199,YKL009W,YOR063W,0.803226
7200,YKL009W,YOR206W,0.63755
7201,YKL009W,YOR272W,0.897012
7202,YKL009W,YPL093W,0.910527
7203,YKL009W,YPL131W,0.551835
7204,YKL009W,YPL198W,0.535274
7205,YKL009W,YPL211W,0.851172
7206,YKL009W,YPL249C-A,0.646669
7207,YKL009W,YPR016C,0.897937
7208,YKL012W,YLR147C,0.99
7209,YKL012W,YLR275W,0.99
7210,YKL012W,YLR298C,0.982539
7211,YKL012W,YML046W,0.99
7212,YKL012W,YML049C,0.497003
7213,YKL012W,YMR125W,0.984709
7214,YKL012W,YOR159C,0.544457
7215,YKL012W,YPR182W,0.879483
7216,YKL013C,YLR370C,0.99
7217,YKL013C,YNR035C,0.99
7218,YKL014C,YMR290C,0.566898
7219,YKL014C,YNL061W,0.487424
7220,YKL014C,YOL144W,0.897012
7221,YKL014C,YPL043W,0.717802
7222,YKL018W,YKL059C,0.99
7223,YKL018W,YKR002W,0.99
7224,YKL018W,YLR015W,0.897384
7225,YKL018W,YLR115W,0.99
7226,YKL018W,YLR277C,0.99
7227,YKL018W,YLR448W,0.566898
7228,YKL018W,YMR061W,0.682837
7229,YKL018W,YNL222W,0.95145
7230,YKL018W,YNL317W,0.99
7231,YKL018W,YOR179C,0.667678
7232,YKL018W,YPL138C,0.983943
7233,YKL018W,YPR107C,0.99
7234,YKL022C,YLR102C,0.566903
7235,YKL022C,YLR127C,0.99
7236,YKL022C,YNL172W,0.97727
7237,YKL022C,YOR249C,0.895357
7238,YKL023W,YLR398C,0.613379
7239,YKL023W,YPR189W,0.566898
7240,YKL028W,YKR062W,0.932076
7241,YKL029C,YKL104C,0.503358
7242,YKL029C,YLR106C,0.565791
7243,YKL029C,YMR012W,0.588192
7244,YKL045W,YNL102W,0.897611
7245,YKL052C,YKR037C,0.536998
7246,YKL052C,YKR083C,0.544
7247,YKL057C,YLR208W,0.658189
7248,YKL058W,YOR194C,0.918578
7249,YKL059C,YKR002W,0.99
7250,YKL059C,YLR115W,0.99
7251,YKL059C,YLR277C,0.99
7252,YKL059C,YNL222W,0.978882
7253,YKL059C,YNL317W,0.99
7254,YKL059C,YPR107C,0.99
7255,YKL060C,YKL152C,0.851595
7256,YKL060C,YLR044C,0.891505
7257,YKL060C,YOL086C,0.894034
7258,YKL060C,YOR133W,0.497416
7259,YKL074C,YLR116W,0.689147
7260,YKL078W,YNL186W,0.570831
7261,YKL080W,YOR332W,0.897012
7262,YKL081W,YLR249W,0.670875
7263,YKL081W,YPL048W,0.80658
7264,YKL081W,YPR080W,0.555895
7265,YKL088W,YKR072C,0.570394
7266,YKL088W,YML016C,0.715107
7267,YKL088W,YOR039W,0.840248
7268,YKL088W,YOR054C,0.769236
7269,YKL088W,YOR061W,0.555105
7270,YKL104C,YLR180W,0.570876
7271,YKL104C,YOR151C,0.484335
7272,YKL104C,YPR010C,0.486978
7273,YKL119C,YLR447C,0.579627
7274,YKL122C,YML105C,0.897012
7275,YKL122C,YPL210C,0.897012
7276,YKL122C,YPL243W,0.799346
7277,YKL122C,YPR088C,0.897012
7278,YKL135C,YLR170C,0.99
7279,YKL135C,YPL259C,0.986699
7280,YKL135C,YPR029C,0.99
7281,YKL139W,YML112W,0.976582
7282,YKL142W,YPL004C,0.950917
7283,YKL143W,YNL178W,0.572799
7284,YKL143W,YNL207W,0.646124
7285,YKL143W,YPL266W,0.505967
7286,YKL144C,YKR025W,0.99
7287,YKL144C,YNL113W,0.966375
7288,YKL144C,YNL151C,0.99
7289,YKL144C,YNR003C,0.99
7290,YKL144C,YOR116C,0.99
7291,YKL144C,YOR207C,0.99
7292,YKL144C,YOR224C,0.89767
7293,YKL144C,YPR110C,0.99
7294,YKL144C,YPR187W,0.982814
7295,YKL144C,YPR190C,0.99
7296,YKL145W,YLR421C,0.99
7297,YKL145W,YMR191W,0.627435
7298,YKL145W,YMR314W,0.630418
7299,YKL145W,YOR117W,0.99
7300,YKL145W,YOR259C,0.99
7301,YKL145W,YOR261C,0.99
7302,YKL145W,YPR108W,0.99
7303,YKL148C,YLL041C,0.503279
7304,YKL152C,YML028W,0.571375
7305,YKL155C,YMR158W,0.766476
7306,YKL155C,YMR188C,0.921401
7307,YKL155C,YNL137C,0.99
7308,YKL155C,YNL306W,0.99
7309,YKL155C,YNR037C,0.77604
7310,YKL155C,YOR158W,0.919159
7311,YKL155C,YOR204W,0.566898
7312,YKL155C,YPL013C,0.755382
7313,YKL155C,YPL118W,0.99
7314,YKL167C,YKR006C,0.894292
7315,YKL167C,YKR085C,0.837598
7316,YKL167C,YLR312W-A,0.568275
7317,YKL167C,YLR439W,0.864954
7318,YKL167C,YML025C,0.917181
7319,YKL167C,YMR024W,0.602137
7320,YKL167C,YMR193W,0.646023
7321,YKL167C,YNL005C,0.822158
7322,YKL167C,YNL252C,0.811806
7323,YKL172W,YKR081C,0.893045
7324,YKL172W,YLL008W,0.897012
7325,YKL172W,YLL045C,0.625115
7326,YKL172W,YLR002C,0.573359
7327,YKL172W,YLR029C,0.55155
7328,YKL172W,YLR196W,0.58251
7329,YKL172W,YLR276C,0.495438
7330,YKL172W,YMR049C,0.582352
7331,YKL172W,YMR290C,0.819237
7332,YKL172W,YNL002C,0.552306
7333,YKL172W,YNL061W,0.892691
7334,YKL172W,YOL077C,0.918156
7335,YKL172W,YOL127W,0.693631
7336,YKL172W,YOR063W,0.552364
7337,YKL172W,YOR206W,0.848737
7338,YKL172W,YOR272W,0.629786
7339,YKL172W,YPL093W,0.624645
7340,YKL172W,YPL131W,0.488093
7341,YKL172W,YPL211W,0.768362
7342,YKL173W,YLL036C,0.99
7343,YKL173W,YLR117C,0.99
7344,YKL173W,YLR147C,0.99
7345,YKL173W,YLR275W,0.99
7346,YKL173W,YLR424W,0.96401
7347,YKL173W,YML046W,0.73418
7348,YKL173W,YML049C,0.99
7349,YKL173W,YMR125W,0.550866
7350,YKL173W,YMR213W,0.841455
7351,YKL173W,YMR240C,0.765215
7352,YKL173W,YMR288W,0.953063
7353,YKL173W,YNL147W,0.929243
7354,YKL173W,YOR159C,0.83646
7355,YKL173W,YOR308C,0.99
7356,YKL173W,YPL151C,0.897491
7357,YKL173W,YPL213W,0.941214
7358,YKL173W,YPR082C,0.99
7359,YKL173W,YPR101W,0.889923
7360,YKL173W,YPR178W,0.99
7361,YKL173W,YPR182W,0.895035
7362,YKL180W,YLL045C,0.788697
7363,YKL180W,YLR029C,0.826502
7364,YKL180W,YLR075W,0.912547
7365,YKL180W,YLR287C-A,0.812899
7366,YKL180W,YLR340W,0.570728
7367,YKL180W,YLR406C,0.544567
7368,YKL180W,YLR441C,0.89617
7369,YKL180W,YLR448W,0.897012
7370,YKL180W,YML024W,0.489665
7371,YKL180W,YML063W,0.897795
7372,YKL180W,YML073C,0.976452
7373,YKL180W,YMR142C,0.528451
7374,YKL180W,YMR194W,0.920347
7375,YKL180W,YMR242C,0.931871
7376,YKL180W,YNL069C,0.897695
7377,YKL180W,YNL096C,0.59296
7378,YKL180W,YNL132W,0.625828
7379,YKL180W,YNL178W,0.830046
7380,YKL180W,YNL301C,0.689542
7381,YKL180W,YNL302C,0.553726
7382,YKL180W,YOL040C,0.732969
7383,YKL180W,YOL127W,0.947361
7384,YKL180W,YOR063W,0.897012
7385,YKL180W,YOR096W,0.862016
7386,YKL180W,YOR312C,0.638594
7387,YKL180W,YPL143W,0.855674
7388,YKL180W,YPL198W,0.592453
7389,YKL180W,YPL220W,0.798977
7390,YKL180W,YPL249C-A,0.517886
7391,YKL182W,YLR044C,0.569959
7392,YKL182W,YPL231W,0.897012
7393,YKL190W,YML057W,0.810612
7394,YKL191W,YOR133W,0.501323
7395,YKL193C,YML016C,0.493423
7396,YKL196C,YLR440C,0.897012
7397,YKL196C,YMR197C,0.787091
7398,YKL196C,YNL258C,0.757674
7399,YKL196C,YOR036W,0.566898
7400,YKL204W,YOL139C,0.628963
7401,YKL206C,YLR199C,0.5429
7402,YKL214C,YMR125W,0.789603
7403,YKL214C,YPL178W,0.595644
7404,YKR001C,YLR033W,0.569091
7405,YKR001C,YLR357W,0.566898
7406,YKR001C,YMR033W,0.551987
7407,YKR001C,YMR072W,0.543751
7408,YKR001C,YMR091C,0.595142
7409,YKR001C,YOR304W,0.897398
7410,YKR001C,YPL082C,0.99
7411,YKR002W,YLR115W,0.99
7412,YKR002W,YLR277C,0.99
7413,YKR002W,YMR061W,0.890506
7414,YKR002W,YNL222W,0.950643
7415,YKR002W,YNL317W,0.99
7416,YKR002W,YPR107C,0.99
7417,YKR006C,YKR085C,0.837598
7418,YKR006C,YLR312W-A,0.568275
7419,YKR006C,YLR439W,0.862827
7420,YKR006C,YML025C,0.89711
7421,YKR006C,YMR024W,0.598415
7422,YKR006C,YMR193W,0.642908
7423,YKR006C,YNL005C,0.670623
7424,YKR006C,YNL252C,0.811806
7425,YKR008W,YLR033W,0.99
7426,YKR008W,YLR321C,0.99
7427,YKR008W,YLR357W,0.99
7428,YKR008W,YML127W,0.99
7429,YKR008W,YMR033W,0.99
7430,YKR008W,YMR091C,0.99
7431,YKR008W,YPR034W,0.99
7432,YKR014C,YMR258C,0.897012
7433,YKR014C,YOR370C,0.533383
7434,YKR022C,YLR424W,0.897012
7435,YKR025W,YNL113W,0.978964
7436,YKR025W,YNL151C,0.99
7437,YKR025W,YNR003C,0.99
7438,YKR025W,YOR116C,0.99
7439,YKR025W,YOR207C,0.99
7440,YKR025W,YOR210W,0.740837
7441,YKR025W,YOR224C,0.897612
7442,YKR025W,YPR110C,0.99
7443,YKR025W,YPR187W,0.986363
7444,YKR025W,YPR190C,0.99
7445,YKR026C,YLR291C,0.99
7446,YKR026C,YOR260W,0.99
7447,YKR026C,YPL237W,0.99
7448,YKR027W,YLR330W,0.638923
7449,YKR027W,YMR237W,0.809183
7450,YKR038C,YML036W,0.971896
7451,YKR048C,YMR139W,0.799471
7452,YKR048C,YNL078W,0.857197
7453,YKR048C,YOL012C,0.891935
7454,YKR048C,YOL070C,0.56256
7455,YKR059W,YOR133W,0.735035
7456,YKR060W,YLL011W,0.623658
7457,YKR060W,YLR129W,0.619214
7458,YKR060W,YLR186W,0.897012
7459,YKR060W,YLR197W,0.555568
7460,YKR060W,YLR409C,0.594659
7461,YKR060W,YMR093W,0.597185
7462,YKR060W,YMR128W,0.634919
7463,YKR060W,YNL132W,0.639158
7464,YKR060W,YOR096W,0.569873
7465,YKR060W,YPL126W,0.845793
7466,YKR060W,YPR144C,0.893714
7467,YKR068C,YML077W,0.758555
7468,YKR068C,YMR218C,0.893764
7469,YKR068C,YOR115C,0.907356
7470,YKR071C,YPR048W,0.558106
7471,YKR079C,YMR099C,0.5648
7472,YKR081C,YLL008W,0.888699
7473,YKR081C,YLL045C,0.582028
7474,YKR081C,YLR002C,0.597256
7475,YKR081C,YLR029C,0.482396
7476,YKR081C,YLR276C,0.584118
7477,YKR081C,YMR290C,0.89727
7478,YKR081C,YNL002C,0.642566
7479,YKR081C,YNL061W,0.907048
7480,YKR081C,YNL110C,0.80253
7481,YKR081C,YNR053C,0.893004
7482,YKR081C,YOL077C,0.545211
7483,YKR081C,YOL127W,0.897376
7484,YKR081C,YOR063W,0.897012
7485,YKR081C,YOR096W,0.530986
7486,YKR081C,YOR206W,0.914663
7487,YKR081C,YOR294W,0.572335
7488,YKR081C,YPL093W,0.927763
7489,YKR081C,YPL131W,0.894982
7490,YKR081C,YPL198W,0.62635
7491,YKR081C,YPR016C,0.891876
7492,YKR085C,YLR312W-A,0.566898
7493,YKR085C,YLR439W,0.892201
7494,YKR085C,YML025C,0.900656
7495,YKR085C,YMR024W,0.710125
7496,YKR085C,YMR193W,0.81698
7497,YKR085C,YNL005C,0.876872
7498,YKR085C,YNL252C,0.887032
7499,YKR085C,YOR150W,0.567345
7500,YLL002W,YNL246W,0.975901
7501,YLL004W,YML065W,0.99
7502,YLL004W,YNL261W,0.99
7503,YLL004W,YPR162C,0.99
7504,YLL008W,YLL034C,0.888888
7505,YLL008W,YLL045C,0.580986
7506,YLL008W,YLR002C,0.895952
7507,YLL008W,YLR106C,0.495034
7508,YLL008W,YLR276C,0.886729
7509,YLL008W,YMR049C,0.99
7510,YLL008W,YMR229C,0.733429
7511,YLL008W,YMR290C,0.99
7512,YLL008W,YNL002C,0.99
7513,YLL008W,YNL061W,0.969189
7514,YLL008W,YNL110C,0.893743
7515,YLL008W,YOL077C,0.99
7516,YLL008W,YOL127W,0.637516
7517,YLL008W,YOR063W,0.862858
7518,YLL008W,YOR206W,0.945853
7519,YLL008W,YOR272W,0.99
7520,YLL008W,YPL043W,0.897513
7521,YLL008W,YPL093W,0.944245
7522,YLL008W,YPL131W,0.569139
7523,YLL008W,YPL198W,0.571035
7524,YLL008W,YPL211W,0.922924
7525,YLL008W,YPR016C,0.821114
7526,YLL010C,YOR043W,0.547803
7527,YLL011W,YLR129W,0.77426
7528,YLL011W,YLR186W,0.965556
7529,YLL011W,YLR197W,0.607654
7530,YLL011W,YLR222C,0.53959
