,protein1,protein2,weight
12046,YPL047W,YGL066W,0.9
12047,YPL047W,YGR252W,0.99
12048,YPL047W,YHR099W,0.14
12049,YPL047W,YHR121W,0.29
12050,YPL047W,YPL254W,0.48
12051,YPL047W,YPR047W,0.14
12052,YPL048W,YAL019W,0.12
12053,YPL048W,YBL076C,0.12
12054,YPL048W,YBR029C,0.16
12055,YPL048W,YDR477W,0.12
12056,YPL059W,YAL044W-A,0.23
12057,YPL059W,YDR388W,0.15
12058,YPL064C,YBR011C,0.17
12059,YPL064C,YDR388W,0.19
12060,YPL064C,YGL245W,0.26
12061,YPL064C,YGR126W,0.19
12062,YPL064C,YLR275W,0.18
12063,YPL066W,YBR011C,0.95
12064,YPL066W,YDL014W,0.3
12065,YPL066W,YDL126C,0.77
12066,YPL066W,YLR425W,0.63
12067,YPL069C,YPL004C,0.14
12068,YPL074W,YDR099W,0.29
12069,YPL074W,YGL245W,0.4
12070,YPL074W,YGR086C,0.74
12071,YPL074W,YNL209W,0.3
12072,YPL084W,YBR279W,0.59
12073,YPL084W,YDR155C,0.15
12074,YPL084W,YMR191W,0.2
12075,YPL086C,YGR200C,0.94
12076,YPL086C,YHR187W,0.74
12077,YPL086C,YJL069C,0.3
12078,YPL086C,YPL101W,0.84
12079,YPL090C,YBL067C,0.24
12080,YPL090C,YCR052W,0.24
12081,YPL090C,YER030W,0.39
12082,YPL090C,YER122C,0.24
12083,YPL090C,YGL017W,0.3
12084,YPL090C,YHR064C,0.25
12085,YPL090C,YJL084C,0.24
12086,YPL090C,YJL206C,0.27
12087,YPL090C,YKR048C,0.9
12088,YPL090C,YLR175W,0.24
12089,YPL090C,YLR347C,0.24
12090,YPL090C,YMR024W,0.27
12091,YPL090C,YNL037C,0.38
12092,YPL090C,YNR030W,0.27
12093,YPL090C,YOR361C,0.26
12094,YPL090C,YPL172C,0.27
12095,YPL091W,YBR139W,0.15
12096,YPL091W,YDR087C,0.15
12097,YPL091W,YJL034W,0.22
12098,YPL105C,YDR429C,0.14
12099,YPL105C,YMR146C,0.99
12100,YPL110C,YEL026W,0.17
12101,YPL110C,YJL076W,0.64
12102,YPL110C,YPR117W,0.16
12103,YPL111W,YDR420W,0.11
12104,YPL111W,YDR545W,0.11
12105,YPL116W,YIL070C,0.25
12106,YPL116W,YJR031C,0.25
12107,YPL116W,YOR257W,0.93
12108,YPL117C,YPL226W,0.22
12109,YPL122C,YDR079C-A,0.92
12110,YPL122C,YPR056W,0.14
12111,YPL126W,YEL055C,0.99
12112,YPL126W,YOR361C,0.44
12113,YPL128C,YKL054C,0.17
12114,YPL128C,YLR150W,0.17
12115,YPL133C,YBL058W,0.49
12116,YPL137C,YBR198C,0.14
12117,YPL138C,YBL043W,0.11
12118,YPL138C,YBR258C,0.15
12119,YPL138C,YGL014W,0.12
12120,YPL138C,YHR029C,0.56
12121,YPL138C,YKL018W,0.99
12122,YPL138C,YLL023C,0.36
12123,YPL138C,YMR218C,0.11
12124,YPL138C,YOR361C,0.11
12125,YPL141C,YJL087C,0.31
12126,YPL141C,YJR004C,0.36
12127,YPL141C,YJR124C,0.36
12128,YPL144W,YBR109C,0.26
12129,YPL144W,YEL034W,0.53
12130,YPL144W,YEL039C,0.53
12131,YPL144W,YGL070C,0.25
12132,YPL144W,YGL105W,0.25
12133,YPL144W,YGL245W,0.33
12134,YPL144W,YGR253C,0.26
12135,YPL144W,YIL021W,0.25
12136,YPL144W,YLR021W,0.53
12137,YPL144W,YMR004W,0.26
12138,YPL144W,YNL244C,0.31
12139,YPL144W,YOR198C,0.25
12140,YPL144W,YPR052C,0.25
12141,YPL146C,YDR155C,0.29
12142,YPL146C,YKL172W,0.29
12143,YPL146C,YLR150W,0.65
12144,YPL146C,YMR186W,0.3
12145,YPL150W,YDL053C,0.25
12146,YPL150W,YLR150W,0.33
12147,YPL153C,YDR174W,0.58
12148,YPL153C,YLR175W,0.12
12149,YPL153C,YLR197W,0.15
12150,YPL153C,YLR347C,0.99
12151,YPL153C,YML102W,0.12
12152,YPL153C,YNL189W,0.99
12153,YPL153C,YNL254C,0.16
12154,YPL160W,YAL062W,0.55
12155,YPL160W,YDL004W,0.84
12156,YPL160W,YDL160C,0.82
12157,YPL160W,YER166W,0.65
12158,YPL160W,YKR022C,0.39
12159,YPL161C,YPR198W,0.39
12160,YPL169C,YDR381W,0.65
12161,YPL169C,YJR042W,0.4
12162,YPL170W,YDR087C,0.3
12163,YPL170W,YKR058W,0.39
12164,YPL177C,YML031W,0.45
12165,YPL178W,YGR162W,0.11
12166,YPL178W,YKL214C,0.51
12167,YPL178W,YLR347C,0.94
12168,YPL178W,YLR427W,0.11
12169,YPL178W,YNL189W,0.99
12170,YPL180W,YLR454W,0.32
12171,YPL180W,YOR294W,0.33
12172,YPL181W,YAL013W,0.89
12173,YPL181W,YBR223C,0.3
12174,YPL181W,YDR007W,0.12
12175,YPL181W,YIL084C,0.72
12176,YPL181W,YNL097C,0.55
12177,YPL181W,YNL330C,0.99
12178,YPL181W,YPL139C,0.97
12179,YPL183C,YBR061C,0.99
12180,YPL183C,YGR285C,0.2
12181,YPL183C,YHR099W,0.2
12182,YPL183C,YIL006W,0.2
12183,YPL183C,YIL088C,0.2
12184,YPL183C,YJL063C,0.13
12185,YPL183C,YJL123C,0.14
12186,YPL183C,YLR192C,0.14
12187,YPL183C,YMR099C,0.13
12188,YPL183C,YPL037C,0.14
12189,YPL190C,YBL063W,0.16
12190,YPL190C,YEL055C,0.1
12191,YPL190C,YFL021W,0.36
12192,YPL190C,YJR033C,0.11
12193,YPL190C,YNL329C,0.16
12194,YPL194W,YGL158W,0.19
12195,YPL194W,YIL036W,0.15
12196,YPL195W,YDR381W,0.68
12197,YPL195W,YGL107C,0.16
12198,YPL195W,YIL014W,0.16
12199,YPL195W,YLR150W,0.16
12200,YPL195W,YOL077C,0.12
12201,YPL195W,YPL212C,0.88
12202,YPL199C,YKL215C,0.32
12203,YPL201C,YDL185W,0.43
12204,YPL201C,YGL245W,0.45
12205,YPL201C,YGR020C,0.77
12206,YPL201C,YHR039C-B,0.77
12207,YPL201C,YPR036W,0.82
12208,YPL203W,YBR274W,0.36
12209,YPL203W,YJL164C,0.43
12210,YPL203W,YKL101W,0.32
12211,YPL207W,YDR040C,0.16
12212,YPL207W,YDR174W,0.15
12213,YPL207W,YDR212W,0.16
12214,YPL207W,YDR341C,0.11
12215,YPL207W,YDR388W,0.11
12216,YPL207W,YEL030W,0.16
12217,YPL207W,YER110C,0.11
12218,YPL207W,YGL115W,0.16
12219,YPL207W,YGR087C,0.16
12220,YPL207W,YJR009C,0.14
12221,YPL207W,YLR380W,0.66
12222,YPL207W,YLR419W,0.15
12223,YPL207W,YMR302C,0.16
12224,YPL207W,YPL137C,0.11
12225,YPL208W,YGR090W,0.39
12226,YPL208W,YIL105C,0.65
12227,YPL208W,YJR110W,0.65
12228,YPL208W,YLR424W,0.3
12229,YPL208W,YPR034W,0.3
12230,YPL209C,YBR156C,0.4
12231,YPL209C,YDL053C,0.29
12232,YPL209C,YDR381W,0.4
12233,YPL209C,YDR388W,0.3
12234,YPL209C,YER156C,0.29
12235,YPL209C,YKL210W,0.79
12236,YPL209C,YLR175W,0.3
12237,YPL209C,YLR347C,0.3
12238,YPL211W,YBL106C,0.22
12239,YPL211W,YER052C,0.2
12240,YPL211W,YFL037W,0.22
12241,YPL211W,YMR034C,0.48
12242,YPL211W,YPR067W,0.2
12243,YPL211W,YPR169W,0.25
12244,YPL212C,YLR148W,0.15
12245,YPL212C,YNL130C,0.15
12246,YPL213W,YIR009W,0.48
12247,YPL213W,YMR157C,0.21
12248,YPL217C,YDR381W,0.65
12249,YPL217C,YLR034C,0.39
12250,YPL225W,YHR193C,0.25
12251,YPL225W,YPL226W,0.21
12252,YPL226W,YAL047C,0.17
12253,YPL226W,YBL038W,0.1
12254,YPL226W,YBL053W,0.16
12255,YPL226W,YBR072W,0.56
12256,YPL226W,YBR136W,0.15
12257,YPL226W,YEL026W,0.17
12258,YPL226W,YER155C,0.1
12259,YPL226W,YGL207W,0.13
12260,YPL226W,YLR319C,0.1
12261,YPL226W,YPL008W,0.15
12262,YPL227C,YDR381W,0.82
12263,YPL227C,YPL085W,0.39
12264,YPL228W,YDL053C,0.14
12265,YPL228W,YGL130W,0.99
12266,YPL228W,YHR121W,0.13
12267,YPL228W,YHR130C,0.48
12268,YPL231W,YKL182W,0.84
12269,YPL231W,YNL047C,0.39
12270,YPL239W,YBR072W,0.12
12271,YPL239W,YBR102C,0.17
12272,YPL239W,YGL156W,0.16
12273,YPL239W,YKL143W,0.36
12274,YPL239W,YKR026C,0.16
12275,YPL239W,YLR150W,0.16
12276,YPL239W,YNL288W,0.11
12277,YPL240C,YER006W,0.11
12278,YPL240C,YGL105W,0.11
12279,YPL240C,YGL137W,0.11
12280,YPL240C,YGR123C,0.99
12281,YPL240C,YHR064C,0.19
12282,YPL240C,YLL029W,0.14
12283,YPL240C,YLR277C,0.12
12284,YPL240C,YML101C,0.11
12285,YPL240C,YMR307W,0.13
12286,YPL240C,YNL233W,0.11
12287,YPL240C,YNR031C,0.12
12288,YPL240C,YOR033C,0.13
12289,YPL240C,YPR135W,0.1
12290,YPL240C,YPR189W,0.12
12291,YPL245W,YGL245W,0.45
12292,YPL245W,YLR150W,0.45
12293,YPL245W,YLR270W,0.31
12294,YPL245W,YOL017W,0.31
12295,YPL245W,YOR173W,0.31
12296,YPL247C,YER062C,0.22
12297,YPL247C,YLR259C,0.99
12298,YPL247C,YLR418C,0.13
12299,YPL249C,YDR388W,0.59
12300,YPL249C,YMR309C,0.14
12301,YPL254W,YGR252W,0.25
12302,YPL254W,YPL222W,0.29
12303,YPL259C,YAL012W,0.12
12304,YPL259C,YGL014W,0.12
12305,YPL259C,YPR029C,0.99
12306,YPL260W,YDR099W,0.12
12307,YPL260W,YDR155C,0.15
12308,YPL260W,YER048C,0.16
12309,YPL260W,YOL139C,0.16
12310,YPL263C,YBR054W,0.48
12311,YPL263C,YFR024C,0.13
12312,YPL263C,YKR054C,0.51
12313,YPL263C,YNL061W,0.11
12314,YPR007C,YCR095C,0.36
12315,YPR007C,YHR121W,0.34
12316,YPR008W,YBL003C,0.3
12317,YPR008W,YDR176W,0.29
12318,YPR008W,YGL043W,0.3
12319,YPR008W,YMR049C,0.3
12320,YPR010C,YBR154C,0.99
12321,YPR010C,YER013W,0.24
12322,YPR010C,YER162C,0.16
12323,YPR010C,YPR110C,0.99
12324,YPR010C,YPR187W,0.49
12325,YPR018W,YDR381W,0.11
12326,YPR018W,YKL020C,0.11
12327,YPR018W,YPL042C,0.11
12328,YPR023C,YDR359C,0.58
12329,YPR023C,YHR090C,0.49
12330,YPR023C,YNL330C,0.99
12331,YPR023C,YPL139C,0.99
12332,YPR025C,YDR460W,0.99
12333,YPR025C,YGL014W,0.15
12334,YPR025C,YLR005W,0.99
12335,YPR025C,YMR072W,0.12
12336,YPR025C,YPR052C,0.12
12337,YPR025C,YPR056W,0.99
12338,YPR029C,YEL026W,0.22
12339,YPR029C,YFL034W,0.25
12340,YPR029C,YHR089C,0.25
12341,YPR029C,YLR175W,0.25
12342,YPR029C,YLR197W,0.15
12343,YPR029C,YMR186W,0.15
12344,YPR029C,YMR229C,0.13
12345,YPR029C,YOR310C,0.14
12346,YPR031W,YHR052W,0.15
12347,YPR031W,YLR455W,0.19
12348,YPR033C,YER062C,0.22
12349,YPR033C,YHR121W,0.13
12350,YPR033C,YOL004W,0.14
12351,YPR034W,YAL017W,0.43
12352,YPR034W,YDL055C,0.41
12353,YPR034W,YDR520C,0.4
12354,YPR034W,YER155C,0.74
12355,YPR034W,YIL177C,0.63
12356,YPR034W,YJL137C,0.29
12357,YPR034W,YJL176C,0.95
12358,YPR034W,YLR035C,0.3
12359,YPR034W,YMR033W,0.84
12360,YPR034W,YMR159C,0.39
12361,YPR034W,YNL085W,0.29
12362,YPR034W,YOR156C,0.63
12363,YPR034W,YPL016W,0.9
12364,YPR034W,YPR081C,0.63
12365,YPR035W,YKL072W,0.13
12366,YPR040W,YDL147W,0.29
12367,YPR040W,YDR427W,0.29
12368,YPR041W,YJR007W,0.99
12369,YPR041W,YMR146C,0.99
12370,YPR041W,YPL206C,0.17
12371,YPR045C,YCR087C-A,0.15
12372,YPR045C,YDL013W,0.44
12373,YPR045C,YDL014W,0.12
12374,YPR045C,YDR060W,0.12
12375,YPR045C,YDR320C,0.34
12376,YPR045C,YDR363W-A,0.79
12377,YPR045C,YDR381W,0.88
12378,YPR045C,YFR001W,0.49
12379,YPR045C,YKL172W,0.56
12380,YPR045C,YKR081C,0.58
12381,YPR045C,YNL308C,0.12
12382,YPR045C,YOL077C,0.15
12383,YPR045C,YOR091W,0.12
12384,YPR045C,YOR206W,0.12
12385,YPR045C,YOR294W,0.88
12386,YPR045C,YPR052C,0.12
12387,YPR046W,YBL023C,0.24
12388,YPR046W,YBR009C,0.89
12389,YPR046W,YBR211C,0.76
12390,YPR046W,YDL014W,0.23
12391,YPR046W,YDL053C,0.24
12392,YPR046W,YDR318W,0.77
12393,YPR046W,YDR383C,0.83
12394,YPR046W,YER069W,0.8
12395,YPR046W,YGL137W,0.24
12396,YPR046W,YGR006W,0.38
12397,YPR046W,YGR179C,0.72
12398,YPR046W,YJR135C,0.72
12399,YPR046W,YLR315W,0.26
12400,YPR046W,YPR052C,0.25
12401,YPR049C,YBR107C,0.29
12402,YPR049C,YDR099W,0.34
12403,YPR049C,YDR156W,0.34
12404,YPR049C,YNL113W,0.83
12405,YPR049C,YPL166W,0.41
12406,YPR049C,YPR110C,0.43
12407,YPR052C,YML106W,0.38
12408,YPR060C,YLR207W,0.2
12409,YPR060C,YOL154W,0.2
12410,YPR061C,YIL094C,0.34
12411,YPR062W,YCR009C,0.29
12412,YPR062W,YLL026W,0.29
12413,YPR062W,YLL055W,0.39
12414,YPR062W,YLR249W,0.29
12415,YPR065W,YCR042C,0.4
12416,YPR070W,YDL005C,0.7
12417,YPR070W,YHR058C,0.48
12418,YPR070W,YNR010W,0.9
12419,YPR070W,YPR168W,0.94
12420,YPR072W,YNL181W,0.22
12421,YPR073C,YER062C,0.17
12422,YPR073C,YFR053C,0.11
12423,YPR073C,YLL050C,0.15
12424,YPR074C,YBR117C,0.77
12425,YPR074C,YDR080W,0.2
12426,YPR074C,YDR189W,0.19
12427,YPR074C,YDR238C,0.13
12428,YPR074C,YER081W,0.14
12429,YPR074C,YER098W,0.25
12430,YPR074C,YJL219W,0.2
12431,YPR074C,YJR033C,0.14
12432,YPR074C,YKL027W,0.2
12433,YPR074C,YKL182W,0.2
12434,YPR074C,YKL221W,0.2
12435,YPR074C,YOR291W,0.2
12436,YPR074C,YPL057C,0.2
12437,YPR074C,YPL206C,0.2
12438,YPR074C,YPR079W,0.2
12439,YPR075C,YCL017C,0.25
12440,YPR086W,YBL075C,0.14
12441,YPR086W,YBR154C,0.14
12442,YPR086W,YDL014W,0.26
12443,YPR086W,YJR007W,0.15
12444,YPR086W,YMR186W,0.15
12445,YPR086W,YMR297W,0.13
12446,YPR086W,YNL061W,0.15
12447,YPR090W,YBR169C,0.25
12448,YPR090W,YDR087C,0.15
12449,YPR090W,YDR099W,0.15
12450,YPR090W,YEL034W,0.22
12451,YPR090W,YJL138C,0.13
12452,YPR090W,YKR048C,0.15
12453,YPR090W,YLR262C-A,0.15
12454,YPR090W,YMR186W,0.15
12455,YPR090W,YNL209W,0.13
12456,YPR093C,YCR009C,0.22
12457,YPR093C,YDL140C,0.99
12458,YPR093C,YDR388W,0.49
12459,YPR093C,YGR126W,0.22
12460,YPR093C,YIL062C,0.45
12461,YPR093C,YKR062W,0.13
12462,YPR093C,YLR429W,0.99
12463,YPR101W,YAL032C,0.22
12464,YPR101W,YCR063W,0.22
12465,YPR101W,YER029C,0.14
12466,YPR101W,YJR050W,0.22
12467,YPR101W,YLL036C,0.37
12468,YPR101W,YLR117C,0.99
12469,YPR101W,YLR147C,0.48
12470,YPR101W,YLR275W,0.14
12471,YPR101W,YMR213W,0.99
12472,YPR101W,YOR159C,0.27
12473,YPR101W,YPL064C,0.14
12474,YPR101W,YPL151C,0.19
12475,YPR103W,Q0085,0.15
12476,YPR103W,YBL024W,0.1
12477,YPR103W,YCR076C,0.84
12478,YPR103W,YDL215C,0.11
12479,YPR103W,YER094C,0.99
12480,YPR103W,YER169W,0.15
12481,YPR103W,YGL011C,0.99
12482,YPR103W,YGR059W,0.15
12483,YPR103W,YIL035C,0.49
12484,YPR103W,YIL036W,0.11
12485,YPR103W,YIL129C,0.15
12486,YPR103W,YJL001W,0.99
12487,YPR103W,YLR249W,0.11
12488,YPR103W,YLR347C,0.11
12489,YPR103W,YMR314W,0.99
12490,YPR103W,YOL038W,0.99
12491,YPR103W,YOL101C,0.15
12492,YPR103W,YOR275C,0.14
12493,YPR103W,YOR362C,0.99
12494,YPR103W,YPR169W,0.11
12495,YPR105C,YER157W,0.76
12496,YPR105C,YGR120C,0.47
12497,YPR105C,YNR056C,0.13
12498,YPR105C,YPL048W,0.11
12499,YPR107C,YAL043C,0.98
12500,YPR107C,YDR195W,0.56
12501,YPR107C,YDR381W,0.3
12502,YPR107C,YGL049C,0.11
12503,YPR107C,YIL148W,0.1
12504,YPR107C,YJR093C,0.82
12505,YPR107C,YKL059C,0.72
12506,YPR107C,YKR002W,0.7
12507,YPR107C,YLL033W,0.18
12508,YPR107C,YNL222W,0.18
12509,YPR108W,YBR069C,0.48
12510,YPR108W,YDL007W,0.96
12511,YPR108W,YDL013W,0.15
12512,YPR108W,YDR320C,0.15
12513,YPR108W,YDR394W,0.63
12514,YPR108W,YDR484W,0.21
12515,YPR108W,YER021W,0.93
12516,YPR108W,YER125W,0.22
12517,YPR108W,YJR051W,0.13
12518,YPR108W,YKL145W,0.99
12519,YPR108W,YKL173W,0.2
12520,YPR108W,YMR191W,0.48
12521,YPR108W,YNL299W,0.19
12522,YPR108W,YOR117W,0.99
12523,YPR108W,YOR259C,0.99
12524,YPR108W,YOR261C,0.99
12525,YPR110C,YAL061W,0.11
12526,YPR110C,YCR093W,0.1
12527,YPR110C,YDL116W,0.1
12528,YPR110C,YDL199C,0.12
12529,YPR110C,YFL009W,0.11
12530,YPR110C,YJL076W,0.11
12531,YPR110C,YJR132W,0.1
12532,YPR110C,YNL113W,0.99
12533,YPR110C,YPR187W,0.99
12534,YPR112C,YLL005C,0.2
12535,YPR112C,YPR004C,0.19
12536,YPR114W,YDR166C,0.45
12537,YPR114W,YDR266C,0.32
12538,YPR119W,YBR160W,0.39
12539,YPR120C,YBR160W,0.64
12540,YPR120C,YDR155C,0.29
12541,YPR120C,YHR121W,0.3
12542,YPR120C,YLR079W,0.34
12543,YPR131C,YMR111C,0.13
12544,YPR131C,YOL076W,0.99
12545,YPR133C,YGR116W,0.84
12546,YPR133C,YIL021W,0.74
12547,YPR133C,YOL005C,0.39
12548,YPR135W,YBL058W,0.2
12549,YPR135W,YLR223C,0.17
12550,YPR135W,YOL146W,0.22
12551,YPR137W,YDL014W,0.12
12552,YPR137W,YHR121W,0.12
12553,YPR137W,YLR249W,0.11
12554,YPR161C,YAR007C,0.66
12555,YPR161C,YAR010C,0.75
12556,YPR161C,YBL002W,0.66
12557,YPR161C,YBL003C,0.72
12558,YPR161C,YBR072W,0.83
12559,YPR161C,YBR122C,0.17
12560,YPR161C,YBR142W,0.17
12561,YPR161C,YBR189W,0.36
12562,YPR161C,YCL011C,0.58
12563,YPR161C,YCL014W,0.56
12564,YPR161C,YCL054W,0.75
12565,YPR161C,YCR009C,0.66
12566,YPR161C,YCR028C-A,0.86
12567,YPR161C,YDL013W,0.11
12568,YPR161C,YDL014W,0.64
12569,YPR161C,YDL060W,0.58
12570,YPR161C,YDL148C,0.56
12571,YPR161C,YDL153C,0.36
12572,YPR161C,YDL156W,0.31
12573,YPR161C,YDL213C,0.16
12574,YPR161C,YDR117C,0.58
12575,YPR161C,YDR121W,0.12
12576,YPR161C,YDR174W,0.79
12577,YPR161C,YDR293C,0.12
12578,YPR161C,YDR365C,0.25
12579,YPR161C,YDR388W,0.55
12580,YPR161C,YDR507C,0.12
12581,YPR161C,YER125W,0.36
12582,YPR161C,YER131W,0.58
12583,YPR161C,YER146W,0.12
12584,YPR161C,YER151C,0.12
12585,YPR161C,YER161C,0.15
12586,YPR161C,YFL016C,0.15
12587,YPR161C,YFR001W,0.68
12588,YPR161C,YFR053C,0.12
12589,YPR161C,YGL099W,0.15
12590,YPR161C,YGL120C,0.12
12591,YPR161C,YGL173C,0.66
12592,YPR161C,YGR012W,0.31
12593,YPR161C,YGR086C,0.15
12594,YPR161C,YGR126W,0.17
12595,YPR161C,YGR167W,0.12
12596,YPR161C,YGR271C-A,0.12
12597,YPR161C,YGR271W,0.16
12598,YPR161C,YGR285C,0.17
12599,YPR161C,YHL034C,0.79
12600,YPR161C,YHR097C,0.12
12601,YPR161C,YHR121W,0.56
12602,YPR161C,YIL095W,0.64
12603,YPR161C,YIL105C,0.75
12604,YPR161C,YIL154C,0.36
12605,YPR161C,YIR001C,0.64
12606,YPR161C,YJL033W,0.79
12607,YPR161C,YJL052W,0.11
12608,YPR161C,YJL076W,0.11
12609,YPR161C,YJL081C,0.11
12610,YPR161C,YJL131C,0.31
12611,YPR161C,YJL173C,0.15
12612,YPR161C,YJR045C,0.31
12613,YPR161C,YKL023W,0.12
12614,YPR161C,YKL077W,0.15
12615,YPR161C,YKL082C,0.17
12616,YPR161C,YKL172W,0.64
12617,YPR161C,YKR028W,0.36
12618,YPR161C,YKR047W,0.17
12619,YPR161C,YKR081C,0.66
12620,YPR161C,YKR098C,0.11
12621,YPR161C,YLR002C,0.12
12622,YPR161C,YLR075W,0.31
12623,YPR161C,YLR094C,0.17
12624,YPR161C,YLR150W,0.75
12625,YPR161C,YLR175W,0.66
12626,YPR161C,YLR196W,0.66
12627,YPR161C,YLR197W,0.11
12628,YPR161C,YLR219W,0.16
12629,YPR161C,YLR276C,0.31
12630,YPR161C,YLR429W,0.79
12631,YPR161C,YML032C,0.11
12632,YPR161C,YMR072W,0.64
12633,YPR161C,YMR091C,0.12
12634,YPR161C,YMR109W,0.12
12635,YPR161C,YMR162C,0.16
12636,YPR161C,YMR229C,0.77
12637,YPR161C,YNL004W,0.3
12638,YPR161C,YNL061W,0.15
12639,YPR161C,YNL077W,0.17
12640,YPR161C,YNL088W,0.15
12641,YPR161C,YNL106C,0.64
12642,YPR161C,YNL113W,0.5
12643,YPR161C,YNL185C,0.16
12644,YPR161C,YNL248C,0.56
12645,YPR161C,YNL284C,0.16
12646,YPR161C,YNL308C,0.66
12647,YPR161C,YNL312W,0.12
12648,YPR161C,YNR051C,0.66
12649,YPR161C,YOL006C,0.11
12650,YPR161C,YOL012C,0.11
12651,YPR161C,YOL041C,0.71
12652,YPR161C,YOL077C,0.66
12653,YPR161C,YOL144W,0.11
12654,YPR161C,YOR091W,0.81
12655,YPR161C,YOR113W,0.16
12656,YPR161C,YOR198C,0.73
12657,YPR161C,YOR294W,0.75
12658,YPR161C,YPL004C,0.49
12659,YPR161C,YPL119C,0.16
12660,YPR161C,YPL127C,0.31
12661,YPR161C,YPL146C,0.64
12662,YPR161C,YPR047W,0.17
12663,YPR161C,YPR052C,0.64
12664,YPR161C,YPR165W,0.17
12665,YPR161C,YPR169W,0.12
12666,YPR161C,YPR171W,0.64
12667,YPR162C,YBL002W,0.59
12668,YPR162C,YBL003C,0.25
12669,YPR162C,YBR009C,0.25
12670,YPR162C,YDL053C,0.15
12671,YPR162C,YDR381W,0.63
12672,YPR162C,YEL056W,0.99
12673,YPR162C,YER151C,0.15
12674,YPR162C,YHR121W,0.15
12675,YPR162C,YKL054C,0.22
12676,YPR162C,YLR175W,0.14
12677,YPR162C,YPL127C,0.22
12678,YPR162C,YPL146C,0.15
12679,YPR164W,YAR010C,0.34
12680,YPR164W,YBL075C,0.12
12681,YPR164W,YBR009C,0.12
12682,YPR164W,YBR072W,0.12
12683,YPR164W,YDR174W,0.14
12684,YPR164W,YER044C-A,0.1
12685,YPR164W,YGL253W,0.14
12686,YPR164W,YJL052W,0.14
12687,YPR164W,YJR009C,0.35
12688,YPR164W,YLR150W,0.14
12689,YPR164W,YLR355C,0.12
12690,YPR164W,YNL055C,0.73
12691,YPR168W,YBL058W,0.29
12692,YPR168W,YDL005C,0.82
12693,YPR168W,YDL126C,0.77
12694,YPR168W,YDR308C,0.77
12695,YPR168W,YHR058C,0.82
12696,YPR168W,YHR121W,0.3
12697,YPR168W,YMR112C,0.4
12698,YPR171W,YBR109C,0.25
12699,YPR171W,YDR099W,0.76
12700,YPR171W,YDR388W,0.24
12701,YPR171W,YHR076W,0.83
12702,YPR171W,YMR079W,0.72
12703,YPR171W,YNL172W,0.32
12704,YPR171W,YOL139C,0.31
12705,YPR172W,YML105C,0.22
12706,YPR173C,YBL081W,0.39
12707,YPR173C,YEL034W,0.65
12708,YPR173C,YHR064C,0.74
12709,YPR173C,YHR121W,0.3
12710,YPR173C,YLL026W,0.41
12711,YPR173C,YLR025W,0.29
12712,YPR173C,YLR249W,0.77
12713,YPR173C,YNL265C,0.3
12714,YPR173C,YPL004C,0.31
12715,YPR175W,YBR185C,0.84
12716,YPR175W,YCL032W,0.77
12717,YPR175W,YDL020C,0.39
12718,YPR175W,YDL053C,0.29
12719,YPR175W,YDL069C,0.39
12720,YPR175W,YDR121W,0.95
12721,YPR175W,YDR174W,0.77
12722,YPR175W,YGL009C,0.29
12723,YPR175W,YGL049C,0.29
12724,YPR175W,YGR090W,0.41
12725,YPR175W,YGR126W,0.39
12726,YPR175W,YHR121W,0.43
12727,YPR175W,YJL033W,0.34
12728,YPR175W,YKL213C,0.29
12729,YPR175W,YLR150W,0.65
12730,YPR175W,YLR432W,0.49
12731,YPR175W,YML065W,0.74
12732,YPR175W,YOL041C,0.39
12733,YPR175W,YOR091W,0.29
12734,YPR175W,YOR361C,0.3
12735,YPR175W,YPL012W,0.3
12736,YPR175W,YPL146C,0.3
12737,YPR175W,YPR162C,0.29
12738,YPR178W,YDL014W,0.77
12739,YPR178W,YDL051W,0.64
12740,YPR178W,YDL153C,0.45
12741,YPR178W,YEL026W,0.84
12742,YPR178W,YGR128C,0.32
12743,YPR178W,YHR089C,0.31
12744,YPR178W,YJR002W,0.45
12745,YPR178W,YLR197W,0.77
12746,YPR178W,YNL248C,0.31
12747,YPR178W,YOR078W,0.41
12748,YPR178W,YOR287C,0.45
12749,YPR178W,YOR310C,0.77
12750,YPR178W,YPL126W,0.32
12751,YPR178W,YPR137W,0.77
12752,YPR180W,YDR510W,0.16
12753,YPR180W,YJR144W,0.16
12754,YPR180W,YLR259C,0.11
12755,YPR180W,YLR347C,0.15
12756,YPR180W,YMR104C,0.11
12757,YPR180W,YNL189W,0.11
12758,YPR180W,YOR355W,0.16
12759,YPR182W,YBR055C,0.98
12760,YPR182W,YDR473C,0.82
12761,YPR182W,YER172C,0.99
12762,YPR182W,YGR013W,0.99
12763,YPR182W,YHR086W,0.88
12764,YPR182W,YJR022W,0.11
12765,YPR182W,YLR147C,0.53
12766,YPR182W,YPR057W,0.98
12767,YPR182W,YPR178W,0.98
12768,YPR188C,YDR199W,0.4
12769,YPR188C,YDR515W,0.29
12770,YPR188C,YGL106W,0.77
12771,YPR188C,YHR023W,0.77
12772,YPR190C,YKL100C,0.12
12773,YPR190C,YLR086W,0.12
12774,YPR190C,YLR347C,0.11
12775,YPR190C,YML085C,0.12
12776,YPR190C,YOR210W,0.85
12777,YPR190C,YOR355W,0.12
12778,YPR190C,YPL191C,0.12
12779,YAL011W,YBR231C,0.49
12780,YAL011W,YGR002C,0.15
12781,YAL012W,YGL113W,0.21
12782,YAL027W,YER049W,0.36
