,protein1,protein2,weight
5386,YOL004W,YPR023C,0.99
5387,YOL004W,YPR184W,0.94
5388,YOL005C,YBR259W,0.42
5389,YOL005C,YDR404C,0.77
5390,YOL005C,YGL043W,0.99
5391,YOL005C,YGR005C,0.99
5392,YOL005C,YGR186W,0.68
5393,YOL005C,YJL140W,0.99
5394,YOL005C,YML010W,0.56
5395,YOL005C,YOR151C,0.99
5396,YOL005C,YOR210W,0.94
5397,YOL005C,YPR187W,0.99
5398,YOL006C,YBR058C,0.79
5399,YOL010W,YMR239C,0.66
5400,YOL010W,YPL217C,0.99
5401,YOL012C,YGL245W,0.36
5402,YOL012C,YKR048C,0.99
5403,YOL012C,YKR092C,0.77
5404,YOL016C,YBR109C,0.67
5405,YOL017W,YBR245C,0.99
5406,YOL021C,YCR035C,0.99
5407,YOL021C,YDL111C,0.99
5408,YOL021C,YDL150W,0.99
5409,YOL021C,YDR045C,0.66
5410,YOL021C,YDR280W,0.29
5411,YOL021C,YJL011C,0.99
5412,YOL021C,YKR025W,0.99
5413,YOL021C,YNL151C,0.99
5414,YOL021C,YNL232W,0.99
5415,YOL021C,YNR024W,0.96
5416,YOL021C,YOL142W,0.99
5417,YOL021C,YOR001W,0.99
5418,YOL021C,YOR076C,0.53
5419,YOL021C,YOR116C,0.54
5420,YOL021C,YPR110C,0.99
5421,YOL021C,YPR187W,0.69
5422,YOL021C,YPR190C,0.53
5423,YOL025W,YDR457W,0.34
5424,YOL028C,YCL004W,0.32
5425,YOL028C,YPR054W,0.32
5426,YOL033W,YDR381W,0.65
5427,YOL034W,YDL215C,0.74
5428,YOL034W,YDR288W,0.95
5429,YOL034W,YER110C,0.74
5430,YOL038W,YEL061C,0.28
5431,YOL038W,YER094C,0.9
5432,YOL038W,YIL105C,0.3
5433,YOL038W,YJL001W,0.99
5434,YOL038W,YMR314W,0.99
5435,YOL038W,YOR362C,0.99
5436,YOL051W,YBL003C,0.3
5437,YOL051W,YDL005C,0.77
5438,YOL051W,YHR041C,0.99
5439,YOL051W,YHR058C,0.63
5440,YOL051W,YLR347C,0.99
5441,YOL051W,YNL189W,0.99
5442,YOL051W,YNL236W,0.99
5443,YOL051W,YOL135C,0.99
5444,YOL051W,YOR174W,0.99
5445,YOL051W,YPR070W,0.94
5446,YOL051W,YPR168W,0.94
5447,YOL052C,YIR021W,0.39
5448,YOL057W,YCR032W,0.75
5449,YOL059W,YBL003C,0.35
5450,YOL059W,YEL034W,0.7
5451,YOL059W,YGR285C,0.48
5452,YOL059W,YLR109W,0.41
5453,YOL059W,YLR150W,0.48
5454,YOL064C,YBR142W,0.63
5455,YOL068C,YBR059C,0.68
5456,YOL068C,YCR033W,0.52
5457,YOL068C,YDR310C,0.99
5458,YOL068C,YIL112W,0.83
5459,YOL068C,YKR029C,0.84
5460,YOL068C,YLR150W,0.36
5461,YOL068C,YNL079C,0.36
5462,YOL068C,YOR279C,0.49
5463,YOL069W,YMR117C,0.91
5464,YOL087C,YNL209W,0.76
5465,YOL088C,YGL207W,0.41
5466,YOL088C,YIL035C,0.4
5467,YOL088C,YPR117W,0.39
5468,YOL097C,YGL253W,0.66
5469,YOL098C,YCR009C,0.47
5470,YOL098C,YDR388W,0.3
5471,YOL098C,YGL106W,0.67
5472,YOL108C,YDR123C,0.45
5473,YOL108C,YML069W,0.63
5474,YOL109W,YBR109C,0.81
5475,YOL109W,YJL123C,0.44
5476,YOL115W,YDL175C,0.84
5477,YOL115W,YDR381W,0.84
5478,YOL115W,YER166W,0.65
5479,YOL117W,YDL147W,0.62
5480,YOL117W,YDL216C,0.98
5481,YOL117W,YDR023W,0.38
5482,YOL117W,YDR328C,0.94
5483,YOL117W,YMR277W,0.3
5484,YOL135C,YDR308C,0.56
5485,YOL135C,YOR174W,0.89
5486,YOL135C,YPR070W,0.58
5487,YOL135C,YPR168W,0.3
5488,YOL144W,YDL014W,0.77
5489,YOL144W,YKR081C,0.29
5490,YOL144W,YLR221C,0.95
5491,YOL144W,YOR310C,0.95
5492,YOL145C,YOR123C,0.99
5493,YOL148C,YDR145W,0.99
5494,YOL148C,YGL066W,0.99
5495,YOL148C,YGR252W,0.99
5496,YOL148C,YLR055C,0.99
5497,YOL148C,YMR236W,0.58
5498,YOL148C,YPL047W,0.97
5499,YOL148C,YPL254W,0.99
5500,YOL149W,YBR094W,0.99
5501,YOL149W,YEL015W,0.85
5502,YOL149W,YNL118C,0.99
5503,YOL159C-A,YNL091W,0.4
5504,YOR001W,YDL111C,0.44
5505,YOR001W,YDR280W,0.99
5506,YOR001W,YLR347C,0.99
5507,YOR001W,YNL189W,0.99
5508,YOR001W,YNL232W,0.31
5509,YOR001W,YOL142W,0.49
5510,YOR007C,YBR137W,0.4
5511,YOR007C,YOL111C,0.91
5512,YOR023C,YDR176W,0.68
5513,YOR027W,YFR031C,0.81
5514,YOR027W,YPL240C,0.99
5515,YOR035C,YGL106W,0.64
5516,YOR039W,YGL019W,0.99
5517,YOR039W,YOR061W,0.99
5518,YOR046C,YIL115C,0.68
5519,YOR046C,YMR255W,0.77
5520,YOR048C,YDR326C,0.32
5521,YOR048C,YDR381W,0.38
5522,YOR048C,YGL246C,0.99
5523,YOR051C,YDL077C,0.63
5524,YOR051C,YER049W,0.98
5525,YOR057W,YDL215C,0.33
5526,YOR057W,YDR388W,0.39
5527,YOR057W,YHL009W-B,0.51
5528,YOR057W,YLR347C,0.35
5529,YOR057W,YNR043W,0.81
5530,YOR057W,YPL191C,0.51
5531,YOR058C,YHR121W,0.3
5532,YOR058C,YLR150W,0.4
5533,YOR058C,YPL146C,0.74
5534,YOR061W,YBR079C,0.35
5535,YOR061W,YGL019W,0.99
5536,YOR061W,YKL088W,0.92
5537,YOR064C,YBR009C,0.56
5538,YOR064C,YLR455W,0.72
5539,YOR076C,YCR035C,0.99
5540,YOR076C,YDL085W,0.31
5541,YOR076C,YDL111C,0.99
5542,YOR076C,YGR195W,0.87
5543,YOR076C,YHR069C,0.97
5544,YOR076C,YNL232W,0.96
5545,YOR078W,YLR197W,0.99
5546,YOR078W,YOR310C,0.94
5547,YOR078W,YPR137W,0.99
5548,YOR081C,YDR099W,0.29
5549,YOR081C,YDR272W,0.29
5550,YOR081C,YFR053C,0.29
5551,YOR081C,YGL245W,0.4
5552,YOR081C,YGR285C,0.65
5553,YOR081C,YHR064C,0.3
5554,YOR081C,YIL148W,0.3
5555,YOR081C,YJL034W,0.4
5556,YOR081C,YJR045C,0.4
5557,YOR081C,YKR048C,0.29
5558,YOR081C,YLR058C,0.41
5559,YOR081C,YLR249W,0.77
5560,YOR081C,YMR309C,0.29
5561,YOR081C,YNL209W,0.29
5562,YOR083W,YER111C,0.92
5563,YOR083W,YLR182W,0.9
5564,YOR091W,YAL036C,0.99
5565,YOR091W,YLR249W,0.98
5566,YOR097C,YGL245W,0.45
5567,YOR097C,YLR147C,0.46
5568,YOR097C,YOR159C,0.34
5569,YOR108W,YKL126W,0.49
5570,YOR124C,YER125W,0.99
5571,YOR124C,YGR061C,0.64
5572,YOR124C,YLR347C,0.64
5573,YOR124C,YLR429W,0.3
5574,YOR124C,YNL189W,0.64
5575,YOR124C,YOR138C,0.99
5576,YOR127W,YBR109C,0.37
5577,YOR127W,YDR186C,0.32
5578,YOR127W,YGL106W,0.93
5579,YOR127W,YOR049C,0.32
5580,YOR132W,YHR012W,0.45
5581,YOR132W,YJL053W,0.39
5582,YOR132W,YOR069W,0.99
5583,YOR138C,YDR388W,0.53
5584,YOR138C,YER125W,0.99
5585,YOR138C,YLL029W,0.55
5586,YOR141C,YPL235W,0.97
5587,YOR142W,YGL115W,0.77
5588,YOR142W,YGR244C,0.99
5589,YOR144C,YBR087W,0.63
5590,YOR144C,YJR068W,0.99
5591,YOR144C,YNL290W,0.98
5592,YOR144C,YOL094C,0.45
5593,YOR157C,YBL041W,0.99
5594,YOR157C,YBR225W,0.83
5595,YOR157C,YER094C,0.99
5596,YOR157C,YJL001W,0.89
5597,YOR157C,YMR314W,0.99
5598,YOR157C,YOL038W,0.99
5599,YOR157C,YOR362C,0.99
5600,YOR157C,YPR103W,0.99
5601,YOR158W,YBR251W,0.74
5602,YOR158W,YDR175C,0.82
5603,YOR158W,YDR347W,0.71
5604,YOR158W,YGR084C,0.3
5605,YOR158W,YGR215W,0.65
5606,YOR158W,YHL004W,0.64
5607,YOR158W,YIL093C,0.43
5608,YOR158W,YJR101W,0.4
5609,YOR158W,YJR113C,0.43
5610,YOR158W,YNL306W,0.4
5611,YOR158W,YNR037C,0.4
5612,YOR159C,YIL061C,0.99
5613,YOR159C,YLR147C,0.77
5614,YOR159C,YPR182W,0.94
5615,YOR162C,YAL016W,0.74
5616,YOR162C,YGL190C,0.74
5617,YOR168W,YEL060C,0.75
5618,YOR168W,YNL015W,0.88
5619,YOR168W,YNL019C,0.36
5620,YOR172W,YDR174W,0.66
5621,YOR173W,YJL076W,0.59
5622,YOR174W,YDL005C,0.8
5623,YOR174W,YDL126C,0.84
5624,YOR174W,YDR166C,0.32
5625,YOR174W,YHR058C,0.94
5626,YOR174W,YKR067W,0.32
5627,YOR174W,YMR287C,0.32
5628,YOR174W,YOR349W,0.32
5629,YOR174W,YPR070W,0.98
5630,YOR174W,YPR168W,0.78
5631,YOR179C,YAL043C,0.99
5632,YOR179C,YDR195W,0.99
5633,YOR179C,YGR156W,0.56
5634,YOR181W,YBL007C,0.59
5635,YOR181W,YBR136W,0.38
5636,YOR181W,YHR114W,0.99
5637,YOR185C,YGL164C,0.76
5638,YOR188W,YPL216W,0.39
5639,YOR189W,YDR190C,0.99
5640,YOR189W,YGL150C,0.97
5641,YOR189W,YLR052W,0.98
5642,YOR189W,YOR141C,0.55
5643,YOR189W,YPL235W,0.99
5644,YOR191W,YDR138W,0.67
5645,YOR191W,YML062C,0.6
5646,YOR191W,YNL139C,0.67
5647,YOR195W,YDR388W,0.3
5648,YOR195W,YGL014W,0.29
5649,YOR196C,YAL017W,0.77
5650,YOR196C,YDR388W,0.41
5651,YOR196C,YJL129C,0.4
5652,YOR196C,YML105C,0.4
5653,YOR196C,YMR116C,0.77
5654,YOR206W,YDL014W,0.99
5655,YOR206W,YDR381W,0.6
5656,YOR206W,YLR150W,0.99
5657,YOR206W,YLR196W,0.99
5658,YOR206W,YNL061W,0.98
5659,YOR206W,YOR294W,0.34
5660,YOR206W,YPR189W,0.27
5661,YOR207C,YBR154C,0.99
5662,YOR207C,YDR045C,0.68
5663,YOR207C,YNL113W,0.99
5664,YOR207C,YNR003C,0.99
5665,YOR207C,YOR116C,0.99
5666,YOR207C,YOR210W,0.97
5667,YOR207C,YOR224C,0.85
5668,YOR207C,YPR110C,0.99
5669,YOR207C,YPR187W,0.96
5670,YOR207C,YPR190C,0.99
5671,YOR209C,YCR053W,0.99
5672,YOR209C,YCR093W,0.86
5673,YOR209C,YDL147W,0.76
5674,YOR209C,YDR363W-A,0.7
5675,YOR209C,YDR427W,0.98
5676,YOR209C,YFR004W,0.66
5677,YOR209C,YNL022C,0.71
5678,YOR209C,YOR261C,0.99
5679,YOR210W,YBR136W,0.28
5680,YOR210W,YDR404C,0.99
5681,YOR210W,YGR005C,0.99
5682,YOR210W,YGR186W,0.99
5683,YOR210W,YNL113W,0.52
5684,YOR210W,YOR116C,0.92
5685,YOR210W,YOR151C,0.99
5686,YOR210W,YOR224C,0.94
5687,YOR210W,YOR340C,0.94
5688,YOR210W,YPR010C,0.93
5689,YOR210W,YPR110C,0.99
5690,YOR213C,YDR381W,0.65
5691,YOR213C,YOR294W,0.82
5692,YOR217W,YBL003C,0.93
5693,YOR217W,YCR016W,0.34
5694,YOR217W,YDR174W,0.52
5695,YOR217W,YJR068W,0.79
5696,YOR217W,YNL290W,0.99
5697,YOR217W,YOL094C,0.99
5698,YOR224C,YOR151C,0.53
5699,YOR224C,YPL225W,0.99
5700,YOR230W,YKR048C,0.66
5701,YOR242C,YBL084C,0.34
5702,YOR244W,YBL003C,0.82
5703,YOR244W,YFL024C,0.99
5704,YOR244W,YJL081C,0.99
5705,YOR244W,YNL107W,0.99
5706,YOR244W,YPR023C,0.62
5707,YOR249C,YBL084C,0.34
5708,YOR249C,YER004W,0.36
5709,YOR249C,YGL106W,0.34
5710,YOR249C,YHR166C,0.45
5711,YOR249C,YKR064W,0.45
5712,YOR249C,YLR127C,0.92
5713,YOR249C,YNL005C,0.34
5714,YOR252W,YPR047W,0.3
5715,YOR253W,YGL045W,0.68
5716,YOR254C,YBR171W,0.84
5717,YOR254C,YLR292C,0.82
5718,YOR254C,YMR146C,0.4
5719,YOR257W,YDR159W,0.53
5720,YOR257W,YDR363W-A,0.76
5721,YOR257W,YLR150W,0.33
5722,YOR260W,YBR136W,0.39
5723,YOR260W,YGL064C,0.39
5724,YOR260W,YGL143C,0.29
5725,YOR260W,YGR083C,0.65
5726,YOR260W,YJR007W,0.78
5727,YOR260W,YKR026C,0.84
5728,YOR260W,YLR291C,0.96
5729,YOR261C,YDR394W,0.99
5730,YOR261C,YDR519W,0.6
5731,YOR261C,YEL034W,0.65
5732,YOR261C,YKL145W,0.99
5733,YOR261C,YLR421C,0.83
5734,YOR261C,YOR117W,0.91
5735,YOR261C,YOR259C,0.67
5736,YOR269W,YBR234C,0.41
5737,YOR269W,YEL023C,0.31
5738,YOR276W,YOL139C,0.85
5739,YOR289W,YDR474C,0.32
5740,YOR290C,YBR289W,0.99
5741,YOR290C,YFL049W,0.99
5742,YOR290C,YHL025W,0.99
5743,YOR290C,YMR033W,0.99
5744,YOR290C,YNR023W,0.99
5745,YOR290C,YPL016W,0.99
5746,YOR290C,YPR034W,0.99
5747,YOR305W,YEL023C,0.31
5748,YOR305W,YLR275W,0.43
5749,YOR305W,YOR159C,0.77
5750,YOR308C,YBR055C,0.99
5751,YOR308C,YDR473C,0.99
5752,YOR310C,YCL040W,0.99
5753,YOR310C,YGL120C,0.47
5754,YOR310C,YHR137W,0.76
5755,YOR310C,YKL035W,0.97
5756,YOR310C,YNL189W,0.99
5757,YOR310C,YPL235W,0.97
5758,YOR310C,YPR137W,0.99
5759,YOR319W,YML049C,0.97
5760,YOR323C,YLR148W,0.36
5761,YOR326W,YBR109C,0.84
5762,YOR334W,YIL169C,0.39
5763,YOR334W,YPR151C,0.36
5764,YOR335C,YDR322C-A,0.34
5765,YOR340C,YJL076W,0.92
5766,YOR340C,YNL113W,0.99
5767,YOR340C,YOR341W,0.99
5768,YOR340C,YPR010C,0.99
5769,YOR340C,YPR110C,0.99
5770,YOR340C,YPR187W,0.99
5771,YOR341W,YNL113W,0.99
5772,YOR341W,YOR210W,0.58
5773,YOR341W,YOR224C,0.95
5774,YOR341W,YPR010C,0.99
5775,YOR341W,YPR110C,0.97
5776,YOR341W,YPR187W,0.99
5777,YOR347C,YJR045C,0.48
5778,YOR353C,YHR102W,0.43
5779,YOR359W,YLR150W,0.65
5780,YOR361C,YGL016W,0.29
5781,YOR361C,YJR007W,0.45
5782,YOR361C,YLR192C,0.99
5783,YOR361C,YMR146C,0.9
5784,YOR361C,YNL244C,0.93
5785,YOR361C,YPR041W,0.99
5786,YOR362C,YAL062W,0.53
5787,YOR362C,YJL001W,0.83
5788,YOR362C,YLR256W,0.51
5789,YOR362C,YMR314W,0.41
5790,YOR368W,YEL023C,0.29
5791,YOR368W,YGL106W,0.3
5792,YOR368W,YJR009C,0.39
5793,YOR374W,YBR017C,0.99
5794,YPL001W,YBL002W,0.81
5795,YPL001W,YBL003C,0.81
5796,YPL001W,YBR125C,0.35
5797,YPL001W,YDR381W,0.45
5798,YPL001W,YDR392W,0.39
5799,YPL001W,YHR119W,0.64
5800,YPL001W,YJL187C,0.56
5801,YPL001W,YJR154W,0.85
5802,YPL001W,YLR109W,0.37
5803,YPL001W,YLR150W,0.56
5804,YPL001W,YLR185W,0.61
5805,YPL001W,YMR072W,0.71
5806,YPL001W,YNL261W,0.97
5807,YPL001W,YOR058C,0.56
5808,YPL001W,YPR162C,0.99
5809,YPL004C,YFR019W,0.69
5810,YPL004C,YGL116W,0.71
5811,YPL004C,YJL095W,0.56
5812,YPL004C,YKL142W,0.99
5813,YPL009C,YLR175W,0.87
5814,YPL009C,YMR290C,0.99
5815,YPL011C,YGR274C,0.77
5816,YPL011C,YML015C,0.39
5817,YPL012W,YBR169C,0.29
5818,YPL012W,YNR011C,0.29
5819,YPL012W,YPL216W,0.39
5820,YPL016W,YBR289W,0.9
5821,YPL016W,YGR275W,0.42
5822,YPL016W,YHL025W,0.87
5823,YPL016W,YJL176C,0.99
5824,YPL016W,YMR033W,0.99
5825,YPL016W,YNR023W,0.99
5826,YPL018W,YJR135C,0.62
5827,YPL018W,YLR315W,0.27
5828,YPL020C,YLR347C,0.99
5829,YPL020C,YMR308C,0.99
5830,YPL020C,YNL189W,0.99
5831,YPL022W,YCR087C-A,0.56
5832,YPL022W,YDR129C,0.55
5833,YPL022W,YDR381W,0.75
5834,YPL022W,YDR385W,0.29
5835,YPL022W,YDR388W,0.99
5836,YPL022W,YJR065C,0.71
5837,YPL022W,YLR429W,0.99
5838,YPL022W,YPL146C,0.56
5839,YPL022W,YPL183C,0.83
5840,YPL028W,YGL009C,0.66
5841,YPL031C,YER059W,0.4
5842,YPL031C,YLR190W,0.3
5843,YPL031C,YPL219W,0.74
5844,YPL032C,YBL003C,0.3
5845,YPL032C,YIL070C,0.59
5846,YPL040C,YGL106W,0.67
5847,YPL040C,YOR326W,0.45
5848,YPL047W,YBR081C,0.99
5849,YPL047W,YBR198C,0.99
5850,YPL047W,YDR145W,0.99
5851,YPL047W,YDR167W,0.33
5852,YPL047W,YDR448W,0.62
5853,YPL047W,YGL066W,0.9
5854,YPL047W,YGR252W,0.99
5855,YPL047W,YHR121W,0.29
5856,YPL047W,YPL254W,0.48
5857,YPL066W,YBR011C,0.95
5858,YPL066W,YDL014W,0.3
5859,YPL066W,YDL126C,0.77
5860,YPL066W,YLR425W,0.63
5861,YPL074W,YDR099W,0.29
5862,YPL074W,YGL245W,0.4
5863,YPL074W,YGR086C,0.74
5864,YPL074W,YNL209W,0.3
5865,YPL084W,YBR279W,0.59
5866,YPL086C,YGR200C,0.94
5867,YPL086C,YHR187W,0.74
5868,YPL086C,YJL069C,0.3
5869,YPL086C,YPL101W,0.84
5870,YPL090C,YER030W,0.39
5871,YPL090C,YGL017W,0.3
5872,YPL090C,YKR048C,0.9
5873,YPL090C,YNL037C,0.38
5874,YPL105C,YMR146C,0.99
5875,YPL110C,YJL076W,0.64
5876,YPL116W,YOR257W,0.93
5877,YPL122C,YDR079C-A,0.92
5878,YPL126W,YEL055C,0.99
5879,YPL126W,YOR361C,0.44
5880,YPL133C,YBL058W,0.49
5881,YPL138C,YHR029C,0.56
5882,YPL138C,YKL018W,0.99
5883,YPL138C,YLL023C,0.36
5884,YPL141C,YJL087C,0.31
5885,YPL141C,YJR004C,0.36
5886,YPL141C,YJR124C,0.36
5887,YPL144W,YEL034W,0.53
5888,YPL144W,YEL039C,0.53
5889,YPL144W,YGL245W,0.33
5890,YPL144W,YLR021W,0.53
5891,YPL144W,YNL244C,0.31
5892,YPL146C,YDR155C,0.29
5893,YPL146C,YKL172W,0.29
5894,YPL146C,YLR150W,0.65
5895,YPL146C,YMR186W,0.3
5896,YPL150W,YLR150W,0.33
5897,YPL153C,YDR174W,0.58
5898,YPL153C,YLR347C,0.99
5899,YPL153C,YNL189W,0.99
5900,YPL160W,YAL062W,0.55
5901,YPL160W,YDL004W,0.84
5902,YPL160W,YDL160C,0.82
5903,YPL160W,YER166W,0.65
5904,YPL160W,YKR022C,0.39
5905,YPL161C,YPR198W,0.39
5906,YPL169C,YDR381W,0.65
5907,YPL169C,YJR042W,0.4
5908,YPL170W,YDR087C,0.3
5909,YPL170W,YKR058W,0.39
5910,YPL177C,YML031W,0.45
5911,YPL178W,YKL214C,0.51
5912,YPL178W,YLR347C,0.94
5913,YPL178W,YNL189W,0.99
5914,YPL180W,YLR454W,0.32
5915,YPL180W,YOR294W,0.33
5916,YPL181W,YAL013W,0.89
5917,YPL181W,YBR223C,0.3
5918,YPL181W,YIL084C,0.72
5919,YPL181W,YNL097C,0.55
5920,YPL181W,YNL330C,0.99
5921,YPL181W,YPL139C,0.97
5922,YPL183C,YBR061C,0.99
5923,YPL190C,YFL021W,0.36
5924,YPL195W,YDR381W,0.68
5925,YPL195W,YPL212C,0.88
5926,YPL199C,YKL215C,0.32
5927,YPL201C,YDL185W,0.43
5928,YPL201C,YGL245W,0.45
5929,YPL201C,YGR020C,0.77
5930,YPL201C,YHR039C-B,0.77
5931,YPL201C,YPR036W,0.82
5932,YPL203W,YBR274W,0.36
5933,YPL203W,YJL164C,0.43
5934,YPL203W,YKL101W,0.32
5935,YPL207W,YLR380W,0.66
5936,YPL208W,YGR090W,0.39
5937,YPL208W,YIL105C,0.65
5938,YPL208W,YJR110W,0.65
5939,YPL208W,YLR424W,0.3
5940,YPL208W,YPR034W,0.3
5941,YPL209C,YBR156C,0.4
5942,YPL209C,YDL053C,0.29
5943,YPL209C,YDR381W,0.4
5944,YPL209C,YDR388W,0.3
5945,YPL209C,YER156C,0.29
5946,YPL209C,YKL210W,0.79
5947,YPL209C,YLR175W,0.3
5948,YPL209C,YLR347C,0.3
5949,YPL211W,YMR034C,0.48
5950,YPL213W,YIR009W,0.48
5951,YPL217C,YDR381W,0.65
5952,YPL217C,YLR034C,0.39
5953,YPL226W,YBR072W,0.56
5954,YPL227C,YDR381W,0.82
5955,YPL227C,YPL085W,0.39
5956,YPL228W,YGL130W,0.99
5957,YPL228W,YHR130C,0.48
5958,YPL231W,YKL182W,0.84
5959,YPL231W,YNL047C,0.39
5960,YPL239W,YKL143W,0.36
5961,YPL240C,YGR123C,0.99
5962,YPL245W,YGL245W,0.45
5963,YPL245W,YLR150W,0.45
5964,YPL245W,YLR270W,0.31
5965,YPL245W,YOL017W,0.31
5966,YPL245W,YOR173W,0.31
5967,YPL247C,YLR259C,0.99
5968,YPL249C,YDR388W,0.59
5969,YPL254W,YPL222W,0.29
5970,YPL259C,YPR029C,0.99
5971,YPL263C,YBR054W,0.48
5972,YPL263C,YKR054C,0.51
5973,YPR007C,YCR095C,0.36
5974,YPR007C,YHR121W,0.34
5975,YPR008W,YBL003C,0.3
5976,YPR008W,YDR176W,0.29
5977,YPR008W,YGL043W,0.3
5978,YPR008W,YMR049C,0.3
5979,YPR010C,YBR154C,0.99
5980,YPR010C,YPR110C,0.99
5981,YPR010C,YPR187W,0.49
5982,YPR023C,YDR359C,0.58
5983,YPR023C,YHR090C,0.49
5984,YPR023C,YNL330C,0.99
5985,YPR023C,YPL139C,0.99
5986,YPR025C,YDR460W,0.99
5987,YPR025C,YLR005W,0.99
5988,YPR025C,YPR056W,0.99
5989,YPR034W,YAL017W,0.43
5990,YPR034W,YDL055C,0.41
5991,YPR034W,YDR520C,0.4
5992,YPR034W,YER155C,0.74
5993,YPR034W,YIL177C,0.63
5994,YPR034W,YJL137C,0.29
5995,YPR034W,YJL176C,0.95
5996,YPR034W,YLR035C,0.3
5997,YPR034W,YMR033W,0.84
5998,YPR034W,YMR159C,0.39
5999,YPR034W,YNL085W,0.29
6000,YPR034W,YOR156C,0.63
6001,YPR034W,YPL016W,0.9
6002,YPR034W,YPR081C,0.63
6003,YPR040W,YDL147W,0.29
6004,YPR040W,YDR427W,0.29
6005,YPR041W,YJR007W,0.99
6006,YPR041W,YMR146C,0.99
6007,YPR045C,YDL013W,0.44
6008,YPR045C,YDR320C,0.34
6009,YPR045C,YDR363W-A,0.79
6010,YPR045C,YDR381W,0.88
6011,YPR045C,YFR001W,0.49
6012,YPR045C,YKL172W,0.56
6013,YPR045C,YKR081C,0.58
6014,YPR045C,YOR294W,0.88
6015,YPR046W,YBR009C,0.89
6016,YPR046W,YBR211C,0.76
6017,YPR046W,YDR318W,0.77
6018,YPR046W,YDR383C,0.83
6019,YPR046W,YER069W,0.8
6020,YPR046W,YGR006W,0.38
6021,YPR046W,YGR179C,0.72
6022,YPR046W,YJR135C,0.72
6023,YPR049C,YBR107C,0.29
6024,YPR049C,YDR099W,0.34
6025,YPR049C,YDR156W,0.34
6026,YPR049C,YNL113W,0.83
6027,YPR049C,YPL166W,0.41
6028,YPR049C,YPR110C,0.43
6029,YPR052C,YML106W,0.38
6030,YPR061C,YIL094C,0.34
6031,YPR062W,YCR009C,0.29
6032,YPR062W,YLL026W,0.29
6033,YPR062W,YLL055W,0.39
6034,YPR062W,YLR249W,0.29
6035,YPR065W,YCR042C,0.4
6036,YPR070W,YDL005C,0.7
6037,YPR070W,YHR058C,0.48
6038,YPR070W,YNR010W,0.9
6039,YPR070W,YPR168W,0.94
6040,YPR074C,YBR117C,0.77
6041,YPR093C,YDL140C,0.99
6042,YPR093C,YDR388W,0.49
6043,YPR093C,YIL062C,0.45
6044,YPR093C,YLR429W,0.99
6045,YPR101W,YLL036C,0.37
6046,YPR101W,YLR117C,0.99
6047,YPR101W,YLR147C,0.48
6048,YPR101W,YMR213W,0.99
6049,YPR103W,YCR076C,0.84
6050,YPR103W,YER094C,0.99
6051,YPR103W,YGL011C,0.99
6052,YPR103W,YIL035C,0.49
6053,YPR103W,YJL001W,0.99
6054,YPR103W,YMR314W,0.99
6055,YPR103W,YOL038W,0.99
6056,YPR103W,YOR362C,0.99
6057,YPR105C,YER157W,0.76
6058,YPR105C,YGR120C,0.47
6059,YPR107C,YAL043C,0.98
6060,YPR107C,YDR195W,0.56
6061,YPR107C,YDR381W,0.3
6062,YPR107C,YJR093C,0.82
6063,YPR107C,YKL059C,0.72
6064,YPR107C,YKR002W,0.7
6065,YPR108W,YBR069C,0.48
6066,YPR108W,YDL007W,0.96
6067,YPR108W,YDR394W,0.63
6068,YPR108W,YER021W,0.93
6069,YPR108W,YKL145W,0.99
6070,YPR108W,YMR191W,0.48
6071,YPR108W,YOR117W,0.99
6072,YPR108W,YOR259C,0.99
6073,YPR108W,YOR261C,0.99
6074,YPR110C,YNL113W,0.99
6075,YPR110C,YPR187W,0.99
6076,YPR114W,YDR166C,0.45
6077,YPR114W,YDR266C,0.32
6078,YPR119W,YBR160W,0.39
6079,YPR120C,YBR160W,0.64
6080,YPR120C,YDR155C,0.29
6081,YPR120C,YHR121W,0.3
6082,YPR120C,YLR079W,0.34
6083,YPR131C,YOL076W,0.99
6084,YPR133C,YGR116W,0.84
6085,YPR133C,YIL021W,0.74
6086,YPR133C,YOL005C,0.39
6087,YPR161C,YAR007C,0.66
6088,YPR161C,YAR010C,0.75
6089,YPR161C,YBL002W,0.66
6090,YPR161C,YBL003C,0.72
6091,YPR161C,YBR072W,0.83
6092,YPR161C,YBR189W,0.36
6093,YPR161C,YCL011C,0.58
6094,YPR161C,YCL014W,0.56
6095,YPR161C,YCL054W,0.75
6096,YPR161C,YCR009C,0.66
6097,YPR161C,YCR028C-A,0.86
6098,YPR161C,YDL014W,0.64
6099,YPR161C,YDL060W,0.58
6100,YPR161C,YDL148C,0.56
6101,YPR161C,YDL153C,0.36
6102,YPR161C,YDL156W,0.31
6103,YPR161C,YDR117C,0.58
6104,YPR161C,YDR174W,0.79
6105,YPR161C,YDR388W,0.55
6106,YPR161C,YER125W,0.36
6107,YPR161C,YER131W,0.58
6108,YPR161C,YFR001W,0.68
6109,YPR161C,YGL173C,0.66
6110,YPR161C,YGR012W,0.31
6111,YPR161C,YHL034C,0.79
6112,YPR161C,YHR121W,0.56
6113,YPR161C,YIL095W,0.64
6114,YPR161C,YIL105C,0.75
6115,YPR161C,YIL154C,0.36
6116,YPR161C,YIR001C,0.64
6117,YPR161C,YJL033W,0.79
6118,YPR161C,YJL131C,0.31
6119,YPR161C,YJR045C,0.31
6120,YPR161C,YKL172W,0.64
6121,YPR161C,YKR028W,0.36
