,protein1,protein2,weight
10697,YIL105C,YPR161C,0.75
10698,YIL107C,YLR089C,0.61
10699,YIL107C,YML106W,0.61
10700,YIL107C,YOR116C,0.57
10701,YIL108W,YML105C,0.45
10702,YIL108W,YMR149W,0.31
10703,YIL108W,YNL254C,0.45
10704,YIL112W,YKR029C,0.99
10705,YIL112W,YOL068C,0.83
10706,YIL115C,YJL041W,0.91
10707,YIL115C,YJL061W,0.75
10708,YIL115C,YKR082W,0.69
10709,YIL115C,YLR249W,0.3
10710,YIL115C,YOR046C,0.68
10711,YIL121W,YJL115W,0.39
10712,YIL122W,YOL021C,0.11
10713,YIL125W,YIL156W,0.16
10714,YIL125W,YJL050W,0.34
10715,YIL126W,YJR070C,0.1
10716,YIL126W,YKL091C,0.41552036041070056
10717,YIL126W,YKL121W,0.15
10718,YIL126W,YKR008W,0.99
10719,YIL126W,YLR033W,0.99
10720,YIL126W,YLR357W,0.99
10721,YIL126W,YML127W,0.99
10722,YIL126W,YMR033W,0.99
10723,YIL126W,YMR091C,0.99
10724,YIL126W,YNL312W,0.1
10725,YIL126W,YOR290C,0.11
10726,YIL126W,YPR004C,0.16
10727,YIL126W,YPR034W,0.94
10728,YIL127C,YJR105W,0.29
10729,YIL127C,YMR099C,0.15
10730,YIL129C,YKR079C,0.15
10731,YIL129C,YNL250W,0.17
10732,YIL129C,YPR103W,0.15
10733,YIL131C,YOR335C,0.15
10734,YIL135C,YLR175W,0.11
10735,YIL135C,YOL076W,0.11
10736,YIL135C,YOR043W,0.85
10737,YIL137C,YKL210W,0.15
10738,YIL137C,YLR150W,0.68
10739,YIL143C,YLR258W,0.15
10740,YIL144W,YIR010W,0.19
10741,YIL144W,YJL168C,0.11
10742,YIL144W,YKL028W,0.25
10743,YIL144W,YMR117C,0.97
10744,YIL144W,YNL054W,0.37
10745,YIL144W,YOL069W,0.94
10746,YIL144W,YPR056W,0.11
10747,YIL146C,YOR335C,0.15
10748,YIL147C,YKL018W,0.16
10749,YIL148W,YIR006C,0.23
10750,YIL148W,YJL020C,0.74
10751,YIL148W,YJL052W,0.24
10752,YIL148W,YJL084C,0.21
10753,YIL148W,YJL093C,0.41552036041070056
10754,YIL148W,YJL138C,0.71
10755,YIL148W,YJR072C,0.23
10756,YIL148W,YJR083C,0.23
10757,YIL148W,YKL010C,0.55
10758,YIL148W,YKL080W,0.53
10759,YIL148W,YKL104C,0.72
10760,YIL148W,YKL210W,0.15
10761,YIL148W,YKL213C,0.13
10762,YIL148W,YKR001C,0.72
10763,YIL148W,YLL022C,0.43
10764,YIL148W,YLL060C,0.41
10765,YIL148W,YLR058C,0.24
10766,YIL148W,YLR175W,0.24
10767,YIL148W,YLR180W,0.24
10768,YIL148W,YLR320W,0.23
10769,YIL148W,YLR347C,0.32
10770,YIL148W,YLR380W,0.26
10771,YIL148W,YLR455W,0.11
10772,YIL148W,YMR116C,0.24
10773,YIL148W,YMR186W,0.92
10774,YIL148W,YMR230W,0.27
10775,YIL148W,YMR276W,0.23
10776,YIL148W,YMR308C,0.22
10777,YIL148W,YNL014W,0.27
10778,YIL148W,YNL084C,0.47
10779,YIL148W,YNL102W,0.18
10780,YIL148W,YNL111C,0.53
10781,YIL148W,YNL248C,0.23
10782,YIL148W,YNL250W,0.11
10783,YIL148W,YNL262W,0.12
10784,YIL148W,YNR016C,0.27
10785,YIL148W,YNR051C,0.24
10786,YIL148W,YOL059W,0.13
10787,YIL148W,YOR001W,0.24
10788,YIL148W,YOR042W,0.53
10789,YIL148W,YOR046C,0.24
10790,YIL148W,YOR081C,0.3
10791,YIL148W,YOR230W,0.24
10792,YIL148W,YOR253W,0.11
10793,YIL148W,YOR355W,0.27
10794,YIL148W,YPL004C,0.11
10795,YIL148W,YPL218W,0.27
10796,YIL148W,YPR107C,0.1
10797,YIL149C,YLR132C,0.26
10798,YIL149C,YPR144C,0.61
10799,YIL152W,YJR043C,0.16
10800,YIL152W,YJR092W,0.4
10801,YIL153W,YNL201C,0.4
10802,YIL156W,YIR003W,0.11
10803,YIL156W,YJL019W,0.41552036041070056
10804,YIL156W,YJL020C,0.73
10805,YIL156W,YJL095W,0.11
10806,YIL156W,YJR147W,0.17
10807,YIL156W,YLR014C,0.8
10808,YIL156W,YLR347C,0.11
10809,YIL156W,YMR272C,0.16
10810,YIL156W,YNL239W,0.15
10811,YIL156W,YNL297C,0.16
10812,YIL156W,YNR016C,0.11
10813,YIL156W,YOR124C,0.15
10814,YIL156W,YPR025C,0.11
10815,YIL159W,YKL142W,0.23
10816,YIL159W,YLR197W,0.29
10817,YIL159W,YOL097C,0.21
10818,YIL161W,YNL023C,0.98
10819,YIL161W,YNL135C,0.74
10820,YIL162W,YNL031C,0.11
10821,YIL162W,YOR326W,0.19
10822,YIL166C,YMR304W,0.11
10823,YIL169C,YNL030W,0.19
10824,YIL169C,YOR334W,0.39
10825,YIL173W,YLR258W,0.16
10826,YIL173W,YNL031C,0.29
10827,YIL173W,YOR157C,0.14
10828,YIL177C,YPR034W,0.63
10829,YIR001C,YMR198W,0.39
10830,YIR001C,YMR229C,0.3
10831,YIR001C,YOR310C,0.13
10832,YIR001C,YPR161C,0.64
10833,YIR002C,YKL117W,0.15
10834,YIR002C,YNL278W,0.19
10835,YIR002C,YNL313C,0.11
10836,YIR003W,YKL007W,0.21
10837,YIR003W,YLR216C,0.11
10838,YIR003W,YOR108W,0.11
10839,YIR006C,YLL034C,0.11
10840,YIR006C,YNL084C,0.56
10841,YIR006C,YPL001W,0.11
10842,YIR007W,YJL130C,0.59
10843,YIR007W,YLL026W,0.78
10844,YIR007W,YLR027C,0.21
10845,YIR007W,YMR186W,0.59
10846,YIR007W,YMR205C,0.62
10847,YIR007W,YNL023C,0.61
10848,YIR007W,YOR133W,0.79
10849,YIR007W,YPR074C,0.62
10850,YIR007W,YPR080W,0.59
10851,YIR008C,YKR048C,0.41
10852,YIR008C,YLL026W,0.13
10853,YIR008C,YNL102W,0.41
10854,YIR010W,YJR112W,0.99
10855,YIR010W,YKL089W,0.26
10856,YIR010W,YLR429W,0.15
10857,YIR010W,YMR117C,0.15
10858,YIR010W,YPL233W,0.99
10859,YIR012W,YKL210W,0.12
10860,YIR012W,YLR075W,0.99
10861,YIR012W,YLR452C,0.15
10862,YIR012W,YML105C,0.22
10863,YIR012W,YOR261C,0.99
10864,YIR015W,YJR031C,0.26
10865,YIR015W,YNL221C,0.7
10866,YIR019C,YMR284W,0.32
10867,YIR021W,YNL162W,0.36
10868,YIR021W,YOL052C,0.39
10869,YIR022W,YJR010C-A,0.74
10870,YIR022W,YLR314C,0.38
10871,YIR022W,YML012W,0.74
10872,YIR022W,YMR089C,0.27
10873,YIR023W,YMR304W,0.11
10874,YIR025W,YKL022C,0.21
10875,YIR028W,YOR157C,0.13
10876,YIR029W,YPL004C,0.17
10877,YIR035C,YLR401C,0.62
10878,YIR035C,YPL001W,0.61
10879,YIR037W,YPL001W,0.22
10880,YJL001W,YJR014W,0.16
10881,YJL001W,YML092C,0.99
10882,YJL001W,YOL038W,0.99
10883,YJL001W,YOR157C,0.89
10884,YJL001W,YOR362C,0.83
10885,YJL001W,YPR103W,0.99
10886,YJL005W,YLR200W,0.75
10887,YJL005W,YLR258W,0.16
10888,YJL005W,YNL138W,0.99
10889,YJL006C,YKL139W,0.39
10890,YJL006C,YML112W,0.98
10891,YJL008C,YJL033W,0.1
10892,YJL008C,YJL159W,0.77
10893,YJL010C,YLR197W,0.87
10894,YJL011C,YKL144C,0.99
10895,YJL011C,YKR025W,0.99
10896,YJL011C,YLL026W,0.14
10897,YJL011C,YNL113W,0.99
10898,YJL011C,YNL151C,0.99
10899,YJL011C,YNR003C,0.15
10900,YJL011C,YOL021C,0.99
10901,YJL011C,YOR116C,0.99
10902,YJL011C,YOR207C,0.99
10903,YJL011C,YOR210W,0.12
10904,YJL011C,YOR224C,0.13
10905,YJL011C,YPR110C,0.99
10906,YJL011C,YPR187W,0.2
10907,YJL011C,YPR190C,0.99
10908,YJL020C,YJR008W,0.41552036041070056
10909,YJL020C,YKL025C,0.29
10910,YJL020C,YLR386W,0.37
10911,YJL020C,YLR429W,0.29
10912,YJL020C,YML106W,0.41552036041070056
10913,YJL020C,YMR207C,0.41552036041070056
10914,YJL020C,YNL183C,0.41552036041070056
10915,YJL020C,YOR181W,0.13
10916,YJL023C,YKL192C,0.26
10917,YJL023C,YML091C,0.68
10918,YJL023C,YNL185C,0.26
10919,YJL023C,YPL228W,0.15
10920,YJL023C,YPR116W,0.77
10921,YJL024C,YPL195W,0.99
10922,YJL026W,YLR438C-A,0.13
10923,YJL026W,YNL220W,0.13
10924,YJL033W,YJL138C,0.26
10925,YJL033W,YKL172W,0.14
10926,YJL033W,YKR025W,0.11
10927,YJL033W,YKR081C,0.99
10928,YJL033W,YLL034C,0.11
10929,YJL033W,YLR043C,0.34
10930,YJL033W,YLR150W,0.93
10931,YJL033W,YLR197W,0.91
10932,YJL033W,YLR259C,0.11
10933,YJL033W,YLR274W,0.1
10934,YJL033W,YLR314C,0.17
10935,YJL033W,YLR388W,0.17
10936,YJL033W,YLR429W,0.3
10937,YJL033W,YLR442C,0.25
10938,YJL033W,YLR455W,0.14
10939,YJL033W,YML028W,0.11
10940,YJL033W,YMR014W,0.23
10941,YJL033W,YMR031C,0.1
10942,YJL033W,YMR229C,0.23
10943,YJL033W,YMR290C,0.99
10944,YJL033W,YMR309C,0.11
10945,YJL033W,YNL132W,0.86
10946,YJL033W,YNR039C,0.1
10947,YJL033W,YOL006C,0.1
10948,YJL033W,YOR193W,0.16
10949,YJL033W,YOR198C,0.1
10950,YJL033W,YOR206W,0.1
10951,YJL033W,YOR310C,0.11
10952,YJL033W,YOR328W,0.16
10953,YJL033W,YPL004C,0.1
10954,YJL033W,YPL211W,0.12
10955,YJL033W,YPR161C,0.79
10956,YJL033W,YPR175W,0.34
10957,YJL034W,YJR104C,0.77
10958,YJL034W,YKL117W,0.32
10959,YJL034W,YLR355C,0.21
10960,YJL034W,YLR429W,0.12
10961,YJL034W,YMR214W,0.83
10962,YJL034W,YMR239C,0.16
10963,YJL034W,YOR081C,0.4
10964,YJL034W,YPL091W,0.22
10965,YJL035C,YKL173W,0.22
10966,YJL035C,YLR275W,0.39
10967,YJL039C,YLR413W,0.2
10968,YJL039C,YPL001W,0.11
10969,YJL041W,YJL050W,0.11
10970,YJL041W,YJL061W,0.99
10971,YJL041W,YKR082W,0.99
10972,YJL041W,YLR200W,0.11
10973,YJL041W,YNL153C,0.13
10974,YJL042W,YLR429W,0.11
10975,YJL044C,YKR048C,0.29
10976,YJL044C,YKR068C,0.29
10977,YJL044C,YLR150W,0.4
10978,YJL044C,YNL123W,0.11
10979,YJL047C,YJR009C,0.13
10980,YJL047C,YJR045C,0.15
10981,YJL047C,YKL117W,0.24
10982,YJL047C,YLR150W,0.68
10983,YJL047C,YLR259C,0.12
10984,YJL047C,YMR072W,0.12
10985,YJL047C,YMR230W,0.15
10986,YJL047C,YOR198C,0.12
10987,YJL047C,YPL216W,0.75
10988,YJL047C,YPR052C,0.12
10989,YJL048C,YML092C,0.15
10990,YJL050W,YJR105W,0.11
10991,YJL050W,YKR081C,0.36
10992,YJL050W,YKR092C,0.11
10993,YJL050W,YLR150W,0.16
10994,YJL050W,YLR175W,0.12
10995,YJL050W,YLR197W,0.11
10996,YJL050W,YML111W,0.12
10997,YJL050W,YMR137C,0.3
10998,YJL050W,YMR290C,0.35
10999,YJL050W,YNL299W,0.71
11000,YJL050W,YOL041C,0.2
11001,YJL050W,YOL115W,0.62
11002,YJL050W,YOL120C,0.35
11003,YJL050W,YOR001W,0.1
11004,YJL050W,YOR206W,0.11
11005,YJL050W,YOR212W,0.35
11006,YJL050W,YOR231W,0.13
11007,YJL050W,YPL093W,0.13
11008,YJL050W,YPL146C,0.87
11009,YJL050W,YPL220W,0.36
11010,YJL050W,YPR191W,0.13
11011,YJL052W,YJR009C,0.64
11012,YJL052W,YJR032W,0.8
11013,YJL052W,YKL104C,0.11
11014,YJL052W,YKL124W,0.14
11015,YJL052W,YKL191W,0.11
11016,YJL052W,YKL212W,0.25
11017,YJL052W,YKR024C,0.11
11018,YJL052W,YKR042W,0.29
11019,YJL052W,YLL002W,0.12
11020,YJL052W,YLL060C,0.32
11021,YJL052W,YLR027C,0.2
11022,YJL052W,YLR135W,0.29
11023,YJL052W,YLR144C,0.29
11024,YJL052W,YLR320W,0.32
11025,YJL052W,YML056C,0.15
11026,YJL052W,YML091C,0.52
11027,YJL052W,YMR282C,0.15
11028,YJL052W,YNL041C,0.11
11029,YJL052W,YNL088W,0.11
11030,YJL052W,YOL013C,0.63
11031,YJL052W,YOL068C,0.12
11032,YJL052W,YPR161C,0.11
11033,YJL052W,YPR164W,0.14
11034,YJL053W,YJL154C,0.76
11035,YJL053W,YOR069W,0.77
11036,YJL053W,YOR132W,0.39
11037,YJL056C,YML058W,0.32
11038,YJL059W,YKL081W,0.16
11039,YJL061W,YKR082W,0.68
11040,YJL062WA,YMR186W,0.41552036041070056
11041,YJL062WA,YOR133W,0.41552036041070056
11042,YJL062WA,YPR080W,0.41552036041070056
11043,YJL063C,YJR113C,0.43
11044,YJL063C,YNL306W,0.45
11045,YJL063C,YPL183C,0.13
11046,YJL065C,YML062C,0.69
11047,YJL065C,YNL230C,0.68
11048,YJL065C,YOR304W,0.99
11049,YJL066C,YML124C,0.17
11050,YJL066C,YMR048W,0.39
11051,YJL068C,YOL017W,0.31
11052,YJL069C,YLR129W,0.99
11053,YJL069C,YLR409C,0.5
11054,YJL069C,YPL086C,0.3
11055,YJL070C,YJL157C,0.11
11056,YJL070C,YKL194C,0.16
11057,YJL070C,YML035C,0.99
11058,YJL070C,YML125C,0.16
11059,YJL070C,YMR131C,0.52
11060,YJL070C,YNR016C,0.35
11061,YJL072C,YOL146W,0.97
11062,YJL072C,YPR135W,0.99
11063,YJL073W,YMR120C,0.2
11064,YJL074C,YKR064W,0.17
11065,YJL074C,YMR304W,0.11
11066,YJL074C,YNL308C,0.11
11067,YJL074C,YPL240C,0.15
11068,YJL076W,YJL093C,0.41552036041070056
11069,YJL076W,YLR429W,0.85
11070,YJL076W,YNL248C,0.93
11071,YJL076W,YOR173W,0.59
11072,YJL076W,YOR340C,0.92
11073,YJL076W,YPL110C,0.64
11074,YJL076W,YPR110C,0.11
11075,YJL076W,YPR161C,0.11
11076,YJL078C,YLR330W,0.16
11077,YJL080C,YJL095W,0.24
11078,YJL080C,YKR059W,0.21
11079,YJL080C,YLL026W,0.14
11080,YJL080C,YLL027W,0.29
11081,YJL080C,YLR249W,0.14
11082,YJL080C,YML127W,0.2
11083,YJL080C,YMR186W,0.13
11084,YJL080C,YOL013C,0.78
11085,YJL080C,YPL048W,0.14
11086,YJL081C,YJR082C,0.93
11087,YJL081C,YLR052W,0.99
11088,YJL081C,YLR385C,0.97
11089,YJL081C,YLR399C,0.2
11090,YJL081C,YML041C,0.55
11091,YJL081C,YNL059C,0.98
11092,YJL081C,YNL097C,0.16
11093,YJL081C,YNL107W,0.81
11094,YJL081C,YNL136W,0.98
11095,YJL081C,YOR141C,0.97
11096,YJL081C,YOR189W,0.5
11097,YJL081C,YOR244W,0.99
11098,YJL081C,YOR281C,0.11
11099,YJL081C,YPL129W,0.75
11100,YJL081C,YPL235W,0.99
11101,YJL081C,YPR023C,0.48
11102,YJL081C,YPR161C,0.11
11103,YJL082W,YMR029C,0.61
11104,YJL084C,YJL197W,0.1
11105,YJL084C,YJR005W,0.99
11106,YJL084C,YOR191W,0.13
11107,YJL084C,YPL090C,0.24
11108,YJL087C,YKL183W,0.14
11109,YJL087C,YLR134W,0.15
11110,YJL087C,YLR418C,0.11
11111,YJL087C,YPL141C,0.31
11112,YJL091C,YKL112W,0.16
11113,YJL092W,YJL115W,0.11
11114,YJL092W,YLR429W,0.62
11115,YJL093C,YLR259C,0.41552036041070056
11116,YJL093C,YLR429W,0.41552036041070056
11117,YJL093C,YLR435W,0.11
11118,YJL093C,YMR035W,0.41552036041070056
11119,YJL093C,YMR104C,0.41552036041070056
11120,YJL093C,YNL106C,0.41552036041070056
11121,YJL093C,YNL208W,0.41552036041070056
11122,YJL093C,YOR108W,0.41552036041070056
11123,YJL093C,YPR171W,0.41552036041070056
11124,YJL095W,YLR175W,0.24
11125,YJL095W,YLR197W,0.72
11126,YJL095W,YLR347C,0.26
11127,YJL095W,YNL209W,0.29
11128,YJL095W,YOL144W,0.23
11129,YJL095W,YPL004C,0.56
11130,YJL098W,YKL117W,0.24
11131,YJL098W,YLR305C,0.11
11132,YJL098W,YLR362W,0.19
11133,YJL098W,YPL012W,0.31
11134,YJL099W,YNR016C,0.15
11135,YJL101C,YJR122W,0.14
11136,YJL102W,YLL022C,0.3
11137,YJL107C,YJR091C,0.63
11138,YJL107C,YOR265W,0.65
11139,YJL108C,YOR124C,0.15
11140,YJL109C,YJR002W,0.34
11141,YJL109C,YKL210W,0.14
11142,YJL109C,YLR015W,0.17
11143,YJL109C,YLR150W,0.92
11144,YJL109C,YLR175W,0.19
11145,YJL109C,YLR197W,0.1
11146,YJL109C,YMR093W,0.99
11147,YJL109C,YPL001W,0.13
11148,YJL109C,YPL012W,0.1
11149,YJL109C,YPL126W,0.99
11150,YJL109C,YPL146C,0.11
11151,YJL109C,YPL249C-A,0.15
11152,YJL110C,YKR081C,0.29
11153,YJL110C,YPL004C,0.3
11154,YJL111W,YKL210W,0.15
11155,YJL115W,YJR033C,0.11
11156,YJL115W,YJR104C,0.13
11157,YJL115W,YJR140C,0.81
11158,YJL115W,YLL034C,0.11
11159,YJL115W,YLR403W,0.77
11160,YJL115W,YMR086W,0.11
11161,YJL115W,YNL030W,0.7
11162,YJL115W,YNL031C,0.99
11163,YJL115W,YNL113W,0.38
11164,YJL115W,YNL312W,0.11
11165,YJL115W,YOL145C,0.15
11166,YJL115W,YOR038C,0.99
11167,YJL115W,YOR061W,0.98
11168,YJL115W,YPL153C,0.99
11169,YJL115W,YPL259C,0.11
11170,YJL118W,YKL093W,0.39
11171,YJL122W,YMR308C,0.77
11172,YJL123C,YNL136W,0.69
11173,YJL123C,YNL330C,0.77
11174,YJL123C,YOL109W,0.44
11175,YJL123C,YPL183C,0.14
11176,YJL124C,YJR022W,0.26
11177,YJL124C,YLR438C-A,0.99
11178,YJL124C,YNL118C,0.74
11179,YJL124C,YNL147W,0.95
11180,YJL125C,YJR066W,0.4
11181,YJL125C,YNL062C,0.98
11182,YJL128C,YJR009C,0.38
11183,YJL128C,YKR048C,0.41
11184,YJL128C,YLR058C,0.29
11185,YJL129C,YKL142W,0.32
11186,YJL129C,YNL175C,0.4
11187,YJL129C,YOR196C,0.4
11188,YJL130C,YJR109C,0.4
11189,YJL130C,YLR216C,0.4
11190,YJL131C,YPR161C,0.31
11191,YJL132W,YLR258W,0.16
11192,YJL137C,YLR258W,0.7
11193,YJL137C,YOR157C,0.15
11194,YJL137C,YPR034W,0.29
11195,YJL138C,YJR064W,0.25
11196,YJL138C,YJR140C,0.91
11197,YJL138C,YKR059W,0.75
11198,YJL138C,YLR023C,0.85
11199,YJL138C,YLR027C,0.15
11200,YJL138C,YLR221C,0.24
11201,YJL138C,YLR249W,0.76
11202,YJL138C,YLR371W,0.25
11203,YJL138C,YLR380W,0.72
11204,YJL138C,YLR429W,0.76
11205,YJL138C,YML029W,0.26
11206,YJL138C,YMR083W,0.51
11207,YJL138C,YMR196W,0.25
11208,YJL138C,YMR308C,0.22
11209,YJL138C,YNL250W,0.56
11210,YJL138C,YOL013C,0.59
11211,YJL138C,YOL139C,0.16
11212,YJL138C,YOR061W,0.14
11213,YJL138C,YOR341W,0.24
11214,YJL138C,YPR010C,0.24
11215,YJL138C,YPR036W,0.25
11216,YJL138C,YPR089W,0.41552036041070056
11217,YJL140W,YML010W,0.16
11218,YJL140W,YOL005C,0.99
11219,YJL140W,YOR210W,0.38
11220,YJL140W,YOR224C,0.68
11221,YJL140W,YPL129W,0.79
11222,YJL144W,YMR012W,0.99
11223,YJL145W,YLR403W,0.21
11224,YJL146W,YPL154C,0.68
11225,YJL147C,YLR409C,0.15
11226,YJL148W,YJL207C,0.32
11227,YJL148W,YJR063W,0.76
11228,YJL148W,YMR229C,0.24
11229,YJL148W,YNL113W,0.96
11230,YJL148W,YNL248C,0.97
11231,YJL148W,YOL041C,0.3
11232,YJL148W,YOR210W,0.98
11233,YJL148W,YOR224C,0.26
11234,YJL148W,YOR340C,0.92
11235,YJL148W,YOR341W,0.73
11236,YJL148W,YPR010C,0.98
11237,YJL148W,YPR110C,0.98
11238,YJL148W,YPR187W,0.63
11239,YJL154C,YKL195W,0.41
11240,YJL154C,YOR069W,0.99
11241,YJL154C,YOR132W,0.97
11242,YJL154C,YPL070W,0.98
11243,YJL155C,YLR345W,0.97
11244,YJL157C,YJR011C,0.1
11245,YJL157C,YLR180W,0.1
11246,YJL157C,YOR216C,0.16
11247,YJL157C,YPR115W,0.14
11248,YJL159W,YML085C,0.59
11249,YJL162C,YLR197W,0.63
11250,YJL164C,YLR275W,0.77
11251,YJL164C,YPL203W,0.43
11252,YJL165C,YOR244W,0.15
11253,YJL168C,YKL172W,0.11
11254,YJL168C,YKR081C,0.34
11255,YJL168C,YLL022C,0.15
11256,YJL168C,YLR113W,0.14
11257,YJL168C,YLR121C,0.16
11258,YJL168C,YLR347C,0.11
11259,YJL168C,YLR359W,0.16
11260,YJL168C,YMR075W,0.84
11261,YJL168C,YNL136W,0.12
11262,YJL168C,YNL209W,0.14
11263,YJL168C,YOL054W,0.1
11264,YJL168C,YOR014W,0.11
11265,YJL168C,YOR210W,0.11
11266,YJL168C,YOR224C,0.12
11267,YJL168C,YOR310C,0.12
11268,YJL168C,YOR355W,0.16
11269,YJL168C,YPL001W,0.1
11270,YJL168C,YPR023C,0.26
11271,YJL168C,YPR093C,0.14
11272,YJL168C,YPR169W,0.11
11273,YJL168C,YPR187W,0.15
11274,YJL171C,YMR092C,0.2
11275,YJL173C,YKL215C,0.1
11276,YJL173C,YKR063C,0.15
11277,YJL173C,YLR087C,0.15
11278,YJL173C,YLR150W,0.15
11279,YJL173C,YMR047C,0.15
11280,YJL173C,YNL312W,0.99
11281,YJL173C,YOR287C,0.15
11282,YJL173C,YPL136W,0.15
11283,YJL173C,YPR161C,0.15
11284,YJL176C,YLR258W,0.11
11285,YJL176C,YMR033W,0.52
11286,YJL176C,YMR223W,0.11
11287,YJL176C,YNL027W,0.25
11288,YJL176C,YNR010W,0.1
11289,YJL176C,YNR023W,0.99
11290,YJL176C,YOR290C,0.97
11291,YJL176C,YPL016W,0.99
11292,YJL176C,YPL129W,0.28
11293,YJL176C,YPR034W,0.95
11294,YJL179W,YLR200W,0.15
11295,YJL179W,YML094W,0.83
11296,YJL179W,YNL153C,0.96
11297,YJL180C,YJR121W,0.85
11298,YJL180C,YKL054C,0.45
11299,YJL180C,YNL315C,0.85
11300,YJL184W,YKR038C,0.99
11301,YJL184W,YML036W,0.98
11302,YJL187C,YPL001W,0.56
11303,YJL195C,YLR410W,0.19
11304,YJL197W,YJR031C,0.65
11305,YJL197W,YLR087C,0.15
11306,YJL197W,YML111W,0.15
11307,YJL197W,YOL092W,0.15
11308,YJL197W,YOL159C,0.15
11309,YJL197W,YOR019W,0.17
11310,YJL197W,YPR112C,0.11
11311,YJL199C,YPL240C,0.62
11312,YJL200C,YKR018C,0.14
11313,YJL201W,YNL216W,0.41552036041070056
11314,YJL203W,YKR098C,0.24
11315,YJL203W,YLR011W,0.29
11316,YJL203W,YLR147C,0.15
11317,YJL203W,YLR225C,0.14
11318,YJL203W,YML049C,0.99
11319,YJL203W,YMR240C,0.99
11320,YJL203W,YMR288W,0.14
11321,YJL203W,YOR159C,0.11
11322,YJL206C,YPL090C,0.27
11323,YJL214W,YNL102W,0.16
11324,YJL217W,YPR118W,0.34
11325,YJL219W,YPR074C,0.2
11326,YJR001W,YOR128C,0.2
11327,YJR002W,YJR014W,0.17
11328,YJR002W,YKL035W,0.65
11329,YJR002W,YMR091C,0.52
11330,YJR002W,YNL136W,0.17
11331,YJR002W,YPR178W,0.45
11332,YJR004C,YPL141C,0.36
11333,YJR005W,YJR058C,0.59
11334,YJR006W,YJR043C,0.99
11335,YJR007W,YKR026C,0.99
11336,YJR007W,YLR132C,0.16
11337,YJR007W,YLR175W,0.15
11338,YJR007W,YLR199C,0.32
11339,YJR007W,YLR291C,0.99
11340,YJR007W,YMR093W,0.29
11341,YJR007W,YOR091W,0.15
11342,YJR007W,YOR260W,0.78
11343,YJR007W,YOR361C,0.45
11344,YJR007W,YPR041W,0.99
11345,YJR007W,YPR086W,0.15
11346,YJR009C,YKL028W,0.16
11347,YJR009C,YKL129C,0.15
11348,YJR009C,YLL002W,0.16
11349,YJR009C,YLR027C,0.48
11350,YJR009C,YLR144C,0.39
11351,YJR009C,YML041C,0.28
11352,YJR009C,YMR120C,0.19
11353,YJR009C,YMR186W,0.61
11354,YJR009C,YMR259C,0.37
11355,YJR009C,YNL045W,0.13
11356,YJR009C,YNL102W,0.39
11357,YJR009C,YNL250W,0.77
11358,YJR009C,YNL262W,0.28
11359,YJR009C,YNL273W,0.98
11360,YJR009C,YOL013C,0.62
11361,YJR009C,YOR057W,0.12
11362,YJR009C,YOR172W,0.21
11363,YJR009C,YOR299W,0.64
11364,YJR009C,YOR368W,0.39
11365,YJR009C,YPL003W,0.63
11366,YJR009C,YPL069C,0.23
11367,YJR009C,YPL207W,0.14
11368,YJR009C,YPR164W,0.35
11369,YJR010C-A,YJR094W-A,0.25
11370,YJR010C-A,YKL009W,0.3
11371,YJR010C-A,YLR066W,0.83
11372,YJR010C-A,YLR075W,0.83
11373,YJR010C-A,YLR150W,0.33
11374,YJR010C-A,YLR185W,0.51
11375,YJR010C-A,YLR342W,0.33
11376,YJR010C-A,YML055W,0.83
11377,YJR010C-A,YML072C,0.33
11378,YJR010C-A,YMR229C,0.24
11379,YJR010C-A,YMR312W,0.41552036041070056
11380,YJR010C-A,YNR021W,0.53
11381,YJR010C-A,YOL041C,0.3
11382,YJR010C-A,YOR086C,0.53
11383,YJR010C-A,YOR193W,0.33
11384,YJR010C-A,YOR310C,0.25
11385,YJR010C-A,YPL249C-A,0.32
11386,YJR010W,YOR257W,0.25
11387,YJR011C,YPL037C,0.25
11388,YJR012C,YMR267W,0.15
11389,YJR014W,YLR266C,0.16
11390,YJR014W,YOR028C,0.36
11391,YJR017C,YOR151C,0.99
11392,YJR017C,YOR210W,0.14
11393,YJR017C,YOR224C,0.14
11394,YJR017C,YPR169W,0.14
11395,YJR022W,YLR147C,0.58
11396,YJR022W,YLR275W,0.97
11397,YJR022W,YLR409C,0.24
11398,YJR022W,YLR438C-A,0.19
11399,YJR022W,YMR268C,0.67
11400,YJR022W,YNL147W,0.73
11401,YJR022W,YOR159C,0.26
11402,YJR022W,YOR308C,0.26
11403,YJR022W,YPR178W,0.25
11404,YJR022W,YPR182W,0.11
11405,YJR031C,YKL112W,0.16
11406,YJR031C,YKL191W,0.13
11407,YJR031C,YNL186W,0.34
11408,YJR031C,YOR310C,0.19
11409,YJR031C,YPL116W,0.25
11410,YJR032W,YLR314C,0.51
11411,YJR032W,YML062C,0.66
11412,YJR032W,YMR035W,0.13
11413,YJR032W,YMR186W,0.84
11414,YJR032W,YMR297W,0.12
11415,YJR032W,YNL139C,0.15
11416,YJR032W,YOL068C,0.11
11417,YJR032W,YPL161C,0.33
11418,YJR032W,YPL179W,0.22
11419,YJR032W,YPL240C,0.15
11420,YJR033C,YOL010W,0.11
11421,YJR033C,YPL190C,0.11
11422,YJR033C,YPR074C,0.14
11423,YJR035W,YNL186W,0.15
11424,YJR036C,YNL307C,0.32
11425,YJR036C,YOR157C,0.14
